Ex(m), Ey(m), Ez(m)
8.858329, -0.2107688, 0.003059387
11.04303, -0.1788889, 0.004713058
13.18331, -0.1024089, 0.003944397
15.24617, 0.1266072, 0.002344131
17.03116, 0.5796569, 0.0006570816
1.394742, 0.4464506, -0.001803398
3.139165, -0.02308822, -0.003992081
5.075536, -0.2345152, -0.004264832
7.088717, -0.2714348, -0.004358292
9.055939, -0.2436442, -0.003778458
11.09676, -0.1816111, -0.003808022
13.03497, 0.005788803, -0.00390625
14.85188, 0.4407339, -0.004647255
1.023174, 0.7379038, -0.005758286
2.671031, 0.07588685, -0.008390427
4.546724, -0.2417786, -0.01064777
6.490566, -0.3228374, -0.009299278
8.489703, -0.2939167, -0.006827354
10.47001, -0.2344382, -0.003267288
12.42548, -0.0907321, -0.00236702
14.32013, 0.2477474, -0.004314423
15.96869, 0.8674536, -0.006205559
2.043713, 0.2766017, -0.009116173
3.887777, -0.1279707, -0.01029682
5.848681, -0.2739608, -0.009148598
7.924465, -0.2797276, -0.007466316
10.01231, -0.2447752, -0.005506516
12.06349, -0.2005135, -0.004350662
14.0292, -0.1552842, -0.004274368
15.66202, -0.1144842, -0.00330162
16.89275, -0.08054197, -0.002872467
17.65824, -0.05403662, -0.003630638
18.04479, -0.0350399, -0.004796028
18.14709, -0.02144289, -0.004166603
3
-0.04238728, -0.02190721, -0.004047394
-0.01295085, -0.01476067, 0.01416016
0.1003517, -0.008525472, 0.01758099
0.362595, -0.004356913, 0.01707077
0.8478745, -0.005889863, 0.01724529
1.672693, -0.008810431, 0.01794338
2.836896, -0.005003929, 0.01802158
4.314727, -0.005884767, 0.01733112
6.037977, -0.01177764, 0.01703167
7.803261, -0.01703715, 0.01694775
9.629317, -0.01928353, 0.01722717
11.53997, 0.03272319, 0.01711559
13.26697, 0.2441714, 0.01554203
14.8317, 0.7218847, 0.01343536
1.517429, 0.5822482, 0.01009846
3.086929, 0.06555098, 0.006448746
5.018599, -0.1847093, 0.005192757
7.056518, -0.2379806, 0.007011414
9.140335, -0.2215785, 0.00899601
11.32195, -0.1847164, 0.00946331
13.39781, -0.09270841, 0.008790016
15.33978, 0.1430461, 0.008126259
17.15124, 0.6212083, 0.00553894
1.528624, 0.3856977, 0.001574516
3.349701, -0.0737077, -0.001562119
5.246072, -0.2573214, -0.002196312
7.292047, -0.2774966, -0.001016617
9.320364, -0.2391543, -2.384186e-05
11.2716, -0.1666503, -0.0001850128
13.23582, 0.04530954, -0.0008325577
14.97399, 0.4926853, -0.001688004
1.080473, 0.7137223, -0.002153397
2.683692, 0.08548713, -0.004608154
4.571519, -0.2288246, -0.007139206
6.533448, -0.3067791, -0.006311417
8.557465, -0.2822642, -0.002736092
10.61049, -0.2262084, 0.0003204346
12.59944, -0.07416248, 0.000784874
14.41062, 0.2666888, -0.001338959
0.5179175, 0.987619, -0.004580498
2.096622, 0.2618741, -0.006757736
3.899848, -0.1307928, -0.009667397
5.868643, -0.2799238, -0.01057339
7.956753, -0.2869622, -0.008874893
10.06031, -0.2480502, -0.006118774
12.22822, -0.1948423, -0.004871368
14.22753, -0.1446501, -0.005214691
15.82146, -0.1060479, -0.005821228
17.04478, -0.07567286, -0.007372856
17.75653, -0.05158758, -0.009663582
18.08307, -0.03310144, -0.01044941
18.15435, -0.01975179, -0.00693512
4
0.01950713, 0.01270834, -0.005706787
0.04789424, 0.01092322, 0.01265335
0.1856746, 0.008058295, 0.01594734
0.5035401, 0.003716335, 0.01650429
1.11877, -0.001087368, 0.01789856
2.119484, -0.002508938, 0.01907063
3.456169, 0.001801848, 0.01953983
4.985033, 0.001978278, 0.02118683
6.693796, -0.0005817413, 0.02287865
8.47087, 0.001770735, 0.02318478
10.27182, 0.01022649, 0.02326393
12.0961, 0.1017447, 0.02272797
13.85184, 0.4012189, 0.02092552
15.39543, 1.029792, 0.01825905
2.088321, 0.369836, 0.0139904
3.799465, -0.03337857, 0.01006413
5.682023, -0.1830768, 0.008619308
7.786569, -0.1953008, 0.009848595
9.913053, -0.1667645, 0.01157379
12.03393, -0.1209326, 0.01280785
14.05502, 0.009557307, 0.01288319
15.97011, 0.3158966, 0.0110178
0.448508, 0.9237314, 0.008878708
2.140598, 0.239191, 0.005141258
3.963988, -0.1072258, 0.001852036
5.897392, -0.2255781, 0.0008630753
7.921765, -0.216327, 0.001988411
9.997061, -0.1702571, 0.003559113
12.05175, -0.05712414, 0.00363636
14.00845, 0.2481499, 0.002706528
15.63732, 0.8209834, 0.0003128052
1.766485, 0.4193853, -0.00184536
3.439986, -0.05444515, -0.004817963
5.313173, -0.2504301, -0.005344391
7.265071, -0.2662704, -0.003551483
9.315578, -0.2227259, -0.001404762
11.29976, -0.1388049, -2.098083e-05
13.19394, 0.06140757, -0.001001358
15.06472, 0.5197935, -0.003129959
1.134344, 0.6805351, -0.006911278
2.817401, 0.09360261, -0.01169682
4.675019, -0.1761688, -0.01362705
6.677293, -0.242571, -0.01220894
8.814846, -0.2145665, -0.01038265
10.95016, -0.1723484, -0.009835243
13.02552, -0.1287507, -0.01001835
14.86176, -0.08925432, -0.01021576
16.35504, -0.06145442, -0.01032925
17.34158, -0.04459071, -0.01202965
17.89203, -0.03365231, -0.01381493
18.11561, -0.02788019, -0.01429462
18.12789, -0.02619898, -0.0115757
5
0.05039435, 0.02007269, -0.01021385
0.05989101, 0.01692284, 0.009514809
0.1675886, 0.01441156, 0.01420689
0.4677109, 0.01423228, 0.01509285
1.052319, 0.01394334, 0.01611519
2.051068, 0.01155406, 0.01830864
3.371414, 0.01162004, 0.01961517
4.940672, 0.007826567, 0.01975632
6.678884, 0.002085924, 0.01987743
8.479692, 0.0003724098, 0.02034378
10.3502, 0.009240627, 0.02075577
12.1095, 0.1029553, 0.01995277
13.76786, 0.3862281, 0.01884842
15.24281, 0.9665532, 0.01649094
1.913191, 0.4381997, 0.01329327
3.585423, -7.218122e-05, 0.01051712
5.462373, -0.175903, 0.01146221
7.530085, -0.1996263, 0.0139246
9.621482, -0.1722464, 0.01626873
11.68275, -0.1292598, 0.01699066
13.71431, -0.02024019, 0.0158577
15.71632, 0.2622159, 0.01315594
17.51523, 0.8113827, 0.009646416
1.916423, 0.2985799, 0.006483078
3.750684, -0.08827555, 0.003268242
5.665483, -0.2226548, 0.002182007
7.636741, -0.2190328, 0.004266739
9.699657, -0.1740441, 0.005999565
11.71385, -0.07959557, 0.004865646
13.57365, 0.1591611, 0.003622055
15.26498, 0.6586952, 0.002077103
1.416479, 0.5914268, -0.0002241135
3.114743, 0.02972066, -0.003347397
4.953038, -0.2074344, -0.003900528
6.921381, -0.2527027, -0.002425194
8.907761, -0.2190752, 0.0005025864
10.95762, -0.1540337, 0.001368523
12.89295, 0.01842642, -0.0003824234
14.74628, 0.414319, -0.002492905
0.8028713, 0.8575938, -0.005498886
2.458462, 0.1866092, -0.008662224
4.364476, -0.1463774, -0.01135254
6.380389, -0.239221, -0.01146507
8.516129, -0.2175297, -0.009943008
10.64977, -0.1712358, -0.006603241
12.73188, -0.1267498, -0.004329681
14.63408, -0.08841074, -0.00331974
16.18124, -0.06265306, -0.003501892
17.25, -0.04909945, -0.006439209
17.8589, -0.04313529, -0.009600639
18.12001, -0.04301274, -0.009081841
18.14175, -0.04428554, -0.005399704
6
0.05160557, 0.01850042, -0.006938934
0.06111757, 0.01798982, 0.01651573
0.1677248, 0.01682061, 0.02202702
0.4481596, 0.01282485, 0.02369118
1.009509, 0.009020716, 0.02473164
1.963955, 0.007653356, 0.02570343
3.332631, 0.009598196, 0.02511501
4.890533, 0.008614063, 0.02588081
6.657847, 0.004630327, 0.02686119
8.470051, 0.003423691, 0.02710724
10.28385, 0.01133466, 0.0265007
12.06316, 0.1002903, 0.02471256
13.73493, 0.3814535, 0.02248192
15.24098, 0.9684215, 0.0202713
1.969948, 0.404941, 0.01716328
3.684208, -0.02305707, 0.0136013
5.61126, -0.1825779, 0.01236343
7.650234, -0.1945812, 0.0120945
9.721109, -0.1652237, 0.01421261
11.87125, -0.1216351, 0.01574135
13.8958, -0.003518462, 0.01335049
15.84573, 0.2915763, 0.008851051
0.4232501, 0.9436827, 0.005811691
2.119152, 0.253762, 0.003235817
3.977259, -0.1034795, 0.001157761
5.900331, -0.2203345, -6.29425e-05
7.851257, -0.2129073, 0.0007448196
9.917904, -0.1734385, 0.001842499
11.91847, -0.07338667, 0.001009941
13.75422, 0.1853976, -0.0009393692
15.43093, 0.7188134, -0.003568649
1.613449, 0.4846366, -0.006085396
3.30402, -0.02470648, -0.009134293
5.186237, -0.2372868, -0.009159088
7.272185, -0.262337, -0.006864548
9.255939, -0.216598, -0.004837036
11.28631, -0.1333046, -0.003832817
13.1987, 0.07015514, -0.003512383
15.02496, 0.5158205, -0.004027367
1.136811, 0.6879547, -0.004921913
2.887615, 0.08138683, -0.007801056
4.808605, -0.1859867, -0.008641243
6.88358, -0.2424937, -0.00632
9.031116, -0.2111018, -0.003336906
11.12016, -0.1643813, -0.001629829
13.14122, -0.1184974, -0.001414299
14.9844, -0.0806064, -0.002965927
16.43827, -0.05638742, -0.004986763
17.41291, -0.04570103, -0.007976532
17.93637, -0.04390836, -0.01006222
18.12943, -0.04508519, -0.008371353
18.12826, -0.04585958, -0.00401783
7
0.0481316, 0.01600398, -0.01132011
0.0586652, 0.01343291, 0.01256657
0.1549841, 0.01212595, 0.01727772
0.4409598, 0.01024181, 0.01820946
1.013217, 0.007352591, 0.01883125
1.951244, 0.001224875, 0.02090836
3.277806, -0.001286983, 0.02269173
4.817035, -0.00157392, 0.02424431
6.599417, -0.003736615, 0.02500248
8.471031, -0.004418612, 0.02549744
10.40765, 0.009860039, 0.02398396
12.2307, 0.1184318, 0.02173328
13.93674, 0.4419374, 0.01912498
0.7595086, 1.039207, 0.01521111
2.178892, 0.3201647, 0.01075077
3.876265, -0.05773327, 0.006940842
5.839969, -0.1994641, 0.006641388
7.891384, -0.2017691, 0.007929802
9.97527, -0.1697323, 0.0106678
12.06353, -0.1236529, 0.01264477
14.16923, 0.0167613, 0.01218796
16.06783, 0.3297435, 0.009181976
0.5066426, 0.872293, 0.006418228
2.246204, 0.187465, 0.003237724
4.114242, -0.147355, -2.479553e-05
6.027215, -0.2495754, -0.0008840561
8.057158, -0.2338264, -0.0005187988
10.10099, -0.1850309, -0.0002317429
12.071, -0.07257986, -0.00104332
13.91142, 0.2093329, -0.003480911
15.55693, 0.7666607, -0.004670143
1.684078, 0.4467412, -0.007462502
3.400474, -0.04791069, -0.01095963
5.315222, -0.2473431, -0.01030636
7.368252, -0.2687097, -0.008603096
9.351587, -0.2354391, -0.006491661
11.40071, -0.1591544, -0.005596161
13.36226, 0.05788755, -0.00594902
15.18337, 0.5335674, -0.008419991
1.244057, 0.605642, -0.01107216
2.969784, 0.04148166, -0.01468754
4.893312, -0.2155625, -0.01561832
6.963094, -0.2719553, -0.0145216
9.085355, -0.2436153, -0.01224041
11.22332, -0.1983475, -0.00891304
13.2195, -0.1555105, -0.005064964
15.01291, -0.117523, -0.002766609
16.433, -0.0889715, -0.002511978
17.43572, -0.06589496, -0.003724098
17.96043, -0.0531081, -0.005143166
18.14989, -0.04629171, -0.004828453
18.14355, -0.04585707, -0.001041412
8
-0.03788313, -0.00581115, 0.002840042
0.0008314708, -0.006668826, 0.01826477
0.1326325, -0.007846996, 0.02074623
0.4344049, -0.008094452, 0.01920128
1.004398, -0.008495986, 0.01874065
1.884612, -0.006552875, 0.01881027
3.104236, 0.0011006, 0.01776981
4.586212, 0.001520991, 0.01719189
6.240242, -0.005150318, 0.01725674
8.072961, -0.01327372, 0.01809025
9.947066, -0.01407337, 0.01945114
11.78738, 0.05620432, 0.01894951
13.51734, 0.3099895, 0.01728058
15.06597, 0.8645935, 0.01476574
1.760664, 0.4684077, 0.01218605
3.474848, -0.0120514, 0.008437157
5.365576, -0.2017188, 0.006615639
7.38301, -0.2307348, 0.007741928
9.537263, -0.2064935, 0.009860039
11.63818, -0.1669455, 0.01024246
13.64716, -0.06693912, 0.009527206
15.56187, 0.1871604, 0.008723259
17.37976, 0.7125032, 0.005490303
1.714182, 0.3295787, 0.002633095
3.591414, -0.09921074, -8.964539e-05
5.521901, -0.2613592, -0.001275063
7.507206, -0.2719693, -0.001681328
9.499511, -0.2358913, -0.001543999
11.53228, -0.152225, -0.001044273
13.43176, 0.07608843, -0.0008773804
15.19382, 0.5751419, -0.001682281
1.339706, 0.5739149, -0.004577637
3.005195, -0.00084126, -0.008256912
4.83943, -0.2633228, -0.008671761
6.845889, -0.321507, -0.0064888
8.876143, -0.2868657, -0.003224373
10.89432, -0.2180214, -0.0006866455
12.83926, -0.04145288, 0.0006771088
14.72022, 0.3593707, -0.0004329681
0.7365676, 0.8515747, -0.003199577
2.440984, 0.1538773, -0.005952835
4.326474, -0.1810495, -0.007884026
6.336672, -0.2816324, -0.007157326
8.458247, -0.2667513, -0.006018639
10.56988, -0.2290326, -0.005330086
12.59165, -0.1871263, -0.00560379
14.51164, -0.1446344, -0.005541801
16.08219, -0.1098592, -0.005174637
17.17677, -0.08048868, -0.005450249
17.83148, -0.05551386, -0.00808239
18.10637, -0.03393495, -0.009325981
18.14102, -0.0199964, -0.006083488
9
-0.0289385, -0.009458398, -0.00579834
0.007421379, -0.01156155, 0.01191711
0.1346668, -0.01439073, 0.01450062
0.423471, -0.01997432, 0.01464653
0.970219, -0.02270645, 0.01473236
1.846389, -0.01863754, 0.01620197
3.055215, -0.008038521, 0.01617908
4.568903, -0.00135541, 0.01588535
6.207196, -0.006160378, 0.01557732
8.029642, -0.01067519, 0.01599789
9.861439, -0.0105834, 0.01737309
11.67808, 0.05117202, 0.01724815
13.3984, 0.2869766, 0.01545906
14.94121, 0.7990928, 0.01372051
1.59364, 0.5576991, 0.01119804
3.227362, 0.04270723, 0.007098198
5.117014, -0.1852891, 0.004212379
7.129361, -0.2346536, 0.00359726
9.246952, -0.2166684, 0.005651474
11.4009, -0.1825662, 0.007837296
13.44156, -0.0900988, 0.007259369
15.35976, 0.1444306, 0.006132126
17.1544, 0.6202992, 0.004300117
1.482515, 0.4039953, 0.001610756
3.295541, -0.06258357, -0.001796722
5.160023, -0.2519507, -0.003296852
7.213641, -0.2791533, -0.002715111
9.165295, -0.2428679, -0.001756668
11.18992, -0.1736207, -0.0009222031
13.15088, 0.02973318, -0.002542496
14.95117, 0.4830308, -0.004607201
1.060047, 0.7254817, -0.007529259
2.703443, 0.07866454, -0.0116272
4.595779, -0.2310214, -0.01323986
6.575174, -0.307869, -0.01178646
8.560799, -0.2842226, -0.01045704
10.60136, -0.22861, -0.009363174
12.54997, -0.08080816, -0.008863449
14.3775, 0.2602553, -0.01022339
0.4560708, 1.028628, -0.01314259
2.037207, 0.2814471, -0.01647949
3.911264, -0.1308432, -0.01880741
6.016654, -0.2820257, -0.0175209
8.153319, -0.2837288, -0.01519489
10.23806, -0.2474884, -0.01301384
12.28446, -0.196431, -0.01235867
14.18899, -0.1471311, -0.01164627
15.85372, -0.1047584, -0.01079464
17.03113, -0.07522488, -0.00974369
17.7403, -0.0525974, -0.00962925
18.07599, -0.03387523, -0.009228706
18.15162, -0.01998818, -0.007646561
10
-0.03152071, -0.01930079, -0.006358147
0.000686191, -0.01325285, 0.01120949
0.1153583, -0.007977383, 0.01591873
0.397456, -0.004031986, 0.01713657
0.9081302, -0.005708277, 0.01788998
1.731029, -0.01002163, 0.01769066
2.967723, -0.006483912, 0.01657963
4.487945, -0.001658559, 0.01456738
6.149778, -0.006108522, 0.01462269
7.891797, -0.01000667, 0.01612949
9.739916, -0.01124072, 0.01704979
11.53235, 0.03774476, 0.01642323
13.2636, 0.2488608, 0.01492214
14.82038, 0.7171702, 0.01366806
1.450978, 0.6151831, 0.01134682
3.154852, 0.0532437, 0.0070858
5.025161, -0.1824566, 0.00469017
7.003133, -0.2381652, 0.005007744
9.078777, -0.2205198, 0.006652832
11.23279, -0.1858633, 0.008316994
13.29059, -0.1007836, 0.006757736
15.24107, 0.1242401, 0.003901482
17.07559, 0.599034, 0.0009431839
1.403318, 0.4458094, -0.002052307
3.225813, -0.03485525, -0.005620003
5.089618, -0.2357121, -0.00722599
7.046304, -0.2750778, -0.006352425
9.077122, -0.2445006, -0.004930496
11.12374, -0.176301, -0.004607201
13.03089, 0.01061344, -0.005402565
14.84038, 0.4405451, -0.006533623
0.9704817, 0.7678205, -0.008306503
2.605379, 0.09056979, -0.01155853
4.462595, -0.233207, -0.01484871
6.469512, -0.3182676, -0.01353741
8.524853, -0.2900279, -0.01072121
10.57109, -0.2282381, -0.006679535
12.55068, -0.07313728, -0.004864693
14.4278, 0.2789845, -0.004343987
0.5024116, 0.9959494, -0.00599575
2.138819, 0.2426105, -0.0082407
3.992563, -0.1477298, -0.01044369
5.999609, -0.2838573, -0.0116148
8.143557, -0.2836976, -0.01134396
10.22863, -0.2440187, -0.01053715
12.32981, -0.1966296, -0.01015472
14.29203, -0.1500646, -0.008834839
15.86119, -0.1137139, -0.00565052
17.04448, -0.08121514, -0.004592896
17.73884, -0.05563354, -0.005608559
18.07726, -0.03312802, -0.005832672
18.14863, -0.01755846, -0.003855705
