Ex(m), Ey(m), Ez(m)
15.18711, 0.05578852, -0.008764267
2
0.02401933, 0.01589817, -0.0182457
0.0198398, 0.0171954, 0.005073547
0.08732429, 0.01633579, 0.01199532
0.3055556, 0.01265059, 0.01295853
0.7671118, 0.008321851, 0.01452923
1.570737, 0.0001291037, 0.01581669
2.663309, -0.00530912, 0.01571178
3.988779, -0.003751725, 0.01625824
5.365058, 0.004363477, 0.01582146
6.709292, 0.01320857, 0.01557732
8.030866, 0.06090426, 0.01535511
9.198257, 0.2714918, 0.01493359
0.7164146, 0.5824546, 0.01461697
1.600525, 0.1315526, 0.0134306
2.755046, -0.05341446, 0.01294422
4.035472, -0.08885497, 0.01323891
5.41759, -0.08859277, 0.01561069
6.698518, -0.09840994, 0.01593494
7.829145, -0.1965698, 0.01568699
8.72343, -0.5377849, 0.01425266
1.184748, -0.09608249, 0.01160431
2.123946, 0.08948953, 0.009078979
3.256556, 0.1074341, 0.008282661
4.4041, 0.0891419, 0.009137154
5.539771, 0.0323327, 0.01029301
6.532969, -0.1954473, 0.010396
0.6984272, -0.2928314, 0.008921623
1.568052, 0.04128654, 0.00349617
2.683361, 0.1399957, -0.0002803802
3.992535, 0.1354734, -0.001399994
5.364644, 0.1153567, 0.0005397797
6.703537, 0.1393798, 0.002991676
7.890409, 0.3284916, 0.004867554
0.7315912, 0.5865983, 0.006108284
1.671417, 0.074147, 0.004060745
2.902156, -0.1326744, 0.001745224
4.208084, -0.1619244, 0.001066208
5.62255, -0.1467463, 0.001400948
6.898177, -0.1513653, 0.002700806
7.830943, -0.2556322, 0.003453255
1.240694, -0.2018221, 0.004677773
1.856143, 0.03154564, 0.002267838
3.05847, 0.1111367, 0.0005054474
4.70983, 0.09578264, 0.001849174
6.514011, 0.06982017, 0.004888535
8.270476, 0.05717587, 0.007632256
10.14177, 0.04510641, 0.008441925
11.80622, 0.04277992, 0.007453918
13.21507, 0.04500723, 0.006579399
14.25764, 0.0479598, 0.004875183
14.86209, 0.05129576, 0.0007343292
15.14022, 0.05195093, -0.002625465
15.21405, 0.05232048, -0.003529549
3
0.01945204, 0.01138655, -0.005000114
0.03294722, 0.009177918, 0.01141071
0.1493048, 0.006923781, 0.01433659
0.4640146, 0.005338583, 0.0143137
1.097354, 0.003115222, 0.01486778
2.047257, -0.000826627, 0.01469994
3.297313, -0.003323406, 0.0153265
4.670131, 0.0009768307, 0.0161705
6.069483, 0.00668025, 0.01764488
7.413567, 0.0209229, 0.01954269
8.629652, 0.1220866, 0.01971531
9.678756, 0.4430932, 0.01892948
1.082657, 0.3375692, 0.01771069
2.079232, 0.02677908, 0.01689625
3.298556, -0.07896914, 0.01780128
4.64407, -0.09668943, 0.01992416
6.021486, -0.106149, 0.02117062
7.264319, -0.1444476, 0.02018642
8.295971, -0.3273042, 0.01960087
0.7911871, -0.300137, 0.01852417
1.566238, 0.03008572, 0.01533413
2.654265, 0.1230398, 0.01216888
3.792356, 0.1044483, 0.01140594
4.94273, 0.07539974, 0.01181507
6.028974, -0.0437443, 0.01246071
6.913543, -0.4096724, 0.01186657
1.107965, -0.07280726, 0.008747101
2.12303, 0.1204453, 0.004283905
3.356136, 0.1460592, 0.002518654
4.668759, 0.1279909, 0.004338264
6.046062, 0.1192992, 0.007131577
7.318075, 0.2101539, 0.008332253
8.426423, 0.5527557, 0.009203911
1.208085, 0.2729049, 0.009492874
2.314135, -0.05676416, 0.00784111
3.611253, -0.1526039, 0.006864548
4.981761, -0.1541561, 0.006533623
6.289338, -0.1460913, 0.006829262
7.415082, -0.1938716, 0.007761002
8.100542, -0.3849645, 0.006855965
1.445154, -0.06372416, 0.004561424
2.364579, 0.08778989, 3.242493e-05
3.783079, 0.1153564, -0.000328064
5.538428, 0.07816195, 0.001758575
7.378876, 0.05606937, 0.00444603
9.206409, 0.03902793, 0.00686264
10.95765, 0.02842474, 0.007282257
12.4931, 0.02990294, 0.006462097
13.70941, 0.03576708, 0.004219055
14.54816, 0.04421806, 0.002019882
15.01531, 0.05114698, -0.0004816055
15.20176, 0.05236006, -0.002653122
15.22462, 0.04843569, -0.003255844
4
0.05599596, 0.007137311, -0.004257202
0.06697951, 0.005231476, 0.01172543
0.1976254, -0.001221254, 0.01552391
0.5234759, -0.009074621, 0.01611423
1.132476, -0.01773171, 0.01760769
2.051864, -0.02028063, 0.0196104
3.207885, -0.01740283, 0.02162075
4.569532, -0.01006413, 0.02289104
5.923523, 0.0002710819, 0.0243454
7.261369, 0.01074141, 0.02439499
8.515471, 0.08937669, 0.0245409
9.607253, 0.366532, 0.02305984
0.9106532, 0.4054107, 0.02124691
1.875962, 0.04395286, 0.01845264
3.073527, -0.08125605, 0.01717854
4.374774, -0.09093018, 0.01882076
5.733875, -0.08918692, 0.02024937
7.027355, -0.1028388, 0.02167892
8.138132, -0.2509159, 0.02171898
0.6764963, -0.3868459, 0.0205431
1.403993, -0.005444289, 0.01787758
2.410419, 0.1232993, 0.01356983
3.576321, 0.1195269, 0.0106144
4.773519, 0.09483952, 0.009638786
5.835294, 0.002353554, 0.008923531
6.725921, -0.297361, 0.008198738
0.9180393, -0.1993808, 0.006592751
1.913016, 0.05716332, 0.004022598
3.142913, 0.1157018, 0.002706528
4.465532, 0.1058256, 0.004450798
5.822376, 0.09720255, 0.005849838
7.070517, 0.1579974, 0.006662369
8.196655, 0.4227298, 0.006793976
0.9794874, 0.4075622, 0.00617218
1.97593, 0.03975533, 0.004940987
3.196846, -0.0817515, 0.004049301
4.566471, -0.07951891, 0.004750252
5.901712, -0.06241244, 0.005893707
7.134332, -0.09141397, 0.00543499
7.975056, -0.2456431, 0.004989624
1.307979, -0.1626467, 0.003341675
2.063674, 0.03760666, -0.002727509
3.415003, 0.110039, -0.00669384
5.052545, 0.09442043, -0.006700516
6.849092, 0.07410336, -0.003533363
8.62359, 0.05441999, -0.0004796982
10.38715, 0.03235149, -0.00103569
12.03104, 0.02094746, -0.002614021
13.3861, 0.01688576, -0.00394249
14.31503, 0.01281595, -0.004263878
14.86278, 0.008705139, -0.006119728
15.11707, 0.006676197, -0.006420135
15.17403, 0.002674103, -0.005500793
5
0.08563109, -0.01062733, -0.01237774
0.07897126, -0.008119501, 0.01033211
0.1817268, -0.007685116, 0.01677418
0.4876144, -0.009980977, 0.01761246
1.062814, -0.01440971, 0.01724815
1.972066, -0.01469317, 0.01805878
3.189504, -0.0104726, 0.02018261
4.535849, -0.0060848, 0.02267551
5.979395, 0.0005272031, 0.02389526
7.350409, 0.01367891, 0.02381039
8.631304, 0.1045185, 0.02269077
9.669706, 0.392769, 0.02192688
0.9573801, 0.3750658, 0.02128506
1.954986, 0.02295104, 0.01962852
3.161805, -0.09379496, 0.01951885
4.478267, -0.1009857, 0.02060127
5.888602, -0.0936692, 0.02300549
7.150349, -0.1132367, 0.02372169
8.20092, -0.2703794, 0.02333927
0.6986167, -0.3490491, 0.02200127
1.471516, 0.02579977, 0.01834011
2.490357, 0.1382554, 0.01407623
3.623891, 0.1298605, 0.01081944
4.767804, 0.1035288, 0.0107193
5.87028, -0.001951145, 0.01082897
6.74067, -0.3089852, 0.0103569
0.9283152, -0.1946792, 0.00929451
1.934093, 0.05830392, 0.00661087
3.143478, 0.1106359, 0.005254745
4.498496, 0.1020395, 0.005653381
5.838364, 0.09553744, 0.007196426
7.121745, 0.1635803, 0.00757122
8.22337, 0.4426254, 0.008638382
1.023731, 0.3981987, 0.007820129
2.016602, 0.05112571, 0.00522995
3.277218, -0.06399536, 0.004274368
4.63115, -0.06301278, 0.004806519
6.040151, -0.05093825, 0.006077766
7.222534, -0.09358543, 0.006402016
7.992779, -0.2660149, 0.007286072
1.344825, -0.14925, 0.00506115
2.177069, 0.05587769, 8.773804e-05
3.58765, 0.1272013, -0.00234127
5.29354, 0.1128664, -0.001398087
7.129141, 0.09442186, 0.0030756
9.008001, 0.06600714, 0.00679493
10.74262, 0.03779507, 0.007026672
12.29782, 0.01770735, 0.005425453
13.60538, 0.00324297, 0.004477501
14.46138, -0.004926682, 0.004377365
14.94821, -0.01131058, 0.00186348
15.14341, -0.01476765, 0.0007238388
15.16532, -0.01337528, 0.002098083
6
0.07631607, -0.007132813, 0.003176689
0.09611128, -0.005736765, 0.02007961
0.2394594, -0.004033506, 0.02395725
0.5955637, -0.006880678, 0.02510262
1.269153, -0.01282902, 0.0251503
2.276035, -0.0133047, 0.02461147
3.477951, -0.009171665, 0.02623558
4.881442, -0.003832608, 0.02709103
6.295693, 0.003821075, 0.02711487
7.661007, 0.02158231, 0.02792645
8.914291, 0.1465377, 0.02679825
9.87975, 0.4921149, 0.02551842
1.156108, 0.256215, 0.02283001
2.233664, -0.02370463, 0.02011871
3.524867, -0.09487072, 0.02120113
4.871592, -0.09182189, 0.02320576
6.188933, -0.08751038, 0.02200222
7.390595, -0.1303209, 0.02031422
8.432836, -0.354484, 0.01937675
0.8919457, -0.2178197, 0.01783848
1.79186, 0.07218555, 0.01345825
2.870054, 0.13172, 0.01013184
4.006022, 0.1195687, 0.009121895
5.1335, 0.08204675, 0.008416176
6.185643, -0.07613593, 0.007588387
0.498003, -0.4979782, 0.005669594
1.304256, -0.05600542, 0.001908302
2.428639, 0.1008054, -0.0005950928
3.680565, 0.1148473, -0.0007295609
5.04174, 0.1004069, 0.0009613037
6.347791, 0.1054442, 0.001605034
7.561989, 0.2310832, 0.001960754
8.600307, 0.6420883, 0.003109932
1.432272, 0.1963986, 0.004032135
2.603711, -0.03525344, 0.004570007
3.908911, -0.07213143, 0.005503654
5.256628, -0.05437571, 0.006946564
6.552789, -0.05435956, 0.009804726
7.593665, -0.1374148, 0.01149178
1.190919, -0.3538507, 0.01133823
1.580223, -0.05087018, 0.006919861
2.618229, 0.09188485, -0.0004444122
4.177413, 0.1238511, -0.00398159
5.973086, 0.104022, -0.002561569
7.802024, 0.08592868, 0.0017519
9.604964, 0.05679536, 0.0036726
11.32677, 0.03129435, 0.003534317
12.77924, 0.01414776, 0.002307892
13.93253, 0.003484726, 0.002173424
14.68287, -0.004165173, 0.001360893
15.0475, -0.00969696, -2.384186e-05
15.16405, -0.01225758, -0.001392365
7
0.07867269, -0.0102677, 0.001407623
0.07910602, -0.01061271, 0.02152348
0.1836814, -0.01366528, 0.02542877
0.4664803, -0.01585167, 0.02493668
1.038979, -0.01681755, 0.02414322
1.949373, -0.01500981, 0.02309322
3.098998, -0.009586275, 0.02238083
4.459992, -0.001255184, 0.02203083
5.838686, 0.005036414, 0.02134418
7.207573, 0.01041514, 0.02103806
8.478136, 0.07981789, 0.02147865
9.585897, 0.3448575, 0.0204134
0.8833097, 0.4143009, 0.01847649
1.85544, 0.03716937, 0.0165453
3.07402, -0.09307398, 0.01601982
4.436025, -0.1034033, 0.01665783
5.755031, -0.1003649, 0.01806355
7.070478, -0.1198943, 0.01941109
8.171718, -0.2762264, 0.01927757
0.687495, -0.3755774, 0.01790714
1.411685, 0.006543214, 0.01416969
2.458011, 0.1377615, 0.009725571
3.603115, 0.1303411, 0.007473946
4.792911, 0.09994964, 0.006797791
5.88142, -0.004929477, 0.00727272
6.773544, -0.3173347, 0.006325722
0.9517603, -0.1607532, 0.003969193
1.954315, 0.08354386, 0.001091003
3.171218, 0.133938, 0.0003614426
4.486354, 0.1208746, 0.001848221
5.797289, 0.1081278, 0.0035429
7.054344, 0.1668247, 0.003507614
8.177351, 0.4279751, 0.003333092
0.9541116, 0.4286564, 0.003247261
1.930413, 0.04277121, 0.001399994
3.126992, -0.09457633, 0.0001688004
4.434693, -0.1067569, 0.0005207062
5.772866, -0.09477162, 0.002098083
7.024373, -0.1195471, 0.003172874
7.894298, -0.2560297, 0.00535202
1.272846, -0.1831986, 0.006339073
1.962315, 0.0516665, 0.002309799
3.209428, 0.1419367, -0.0005521774
4.817677, 0.135079, -0.0006246567
6.654132, 0.1094246, 0.002122879
8.490709, 0.08517241, 0.006426811
10.2477, 0.05625153, 0.008378983
11.88572, 0.03709412, 0.007111549
13.27835, 0.02604103, 0.00541687
14.28979, 0.02036285, 0.002636909
14.87826, 0.01461077, -0.0002918243
15.1525, 0.01003504, -0.003285408
15.21053, 0.006515503, -0.004267693
8
0.024726, 0.01165009, -0.007146835
0.04884055, 0.008889772, 0.01165009
0.190933, 0.004122384, 0.01649761
0.5349578, -0.00123179, 0.01822281
1.196972, -0.005905353, 0.01925087
2.154394, -0.008262053, 0.01900864
3.396069, -0.006062031, 0.01851749
4.777837, 0.000939101, 0.01973343
6.17531, 0.01181024, 0.021101
7.564857, 0.02694821, 0.02209187
8.865133, 0.1422232, 0.02203846
9.859782, 0.4690651, 0.02262783
1.129716, 0.3063058, 0.02224541
2.17145, 0.007166767, 0.02064228
3.430235, -0.08641067, 0.02100945
4.727143, -0.1012995, 0.02057076
6.02699, -0.109072, 0.02046108
7.303369, -0.1480659, 0.02084732
8.333944, -0.3529009, 0.02126884
0.8382195, -0.2951998, 0.01896667
1.657473, 0.02780448, 0.01509285
2.69011, 0.1147028, 0.0131464
3.847902, 0.104907, 0.01307297
4.984266, 0.080314, 0.01340961
6.039566, -0.040642, 0.01351833
6.878193, -0.3797757, 0.01239967
1.073256, -0.0851173, 0.009963036
2.078293, 0.1216908, 0.006497383
3.288421, 0.1534444, 0.00417614
4.631361, 0.133959, 0.00484848
6.006916, 0.1198905, 0.00666523
7.312569, 0.2059463, 0.007938385
8.385333, 0.5217079, 0.0088377
1.14678, 0.2922901, 0.008947372
2.224863, -0.05027768, 0.006855011
3.470667, -0.154581, 0.005989075
4.846164, -0.1545774, 0.005442619
6.254321, -0.1419091, 0.005452156
7.40333, -0.1870905, 0.005601883
8.103637, -0.3748216, 0.005680084
1.428027, -0.06477684, 0.004261971
2.384048, 0.09227604, 0.0001430511
3.819628, 0.1183553, -0.0002975464
5.531974, 0.08425593, 0.001317978
7.349461, 0.06571102, 0.004796028
9.1203, 0.04862309, 0.007575989
10.81587, 0.03426886, 0.007087708
12.39767, 0.03371143, 0.00508976
13.6579, 0.04113007, 0.004241943
14.51056, 0.0482688, 0.001995087
15.00088, 0.0523591, -0.001725197
15.20172, 0.05405903, -0.004631996
15.22503, 0.05173063, -0.00477314
9
0.01010943, 0.01663757, 0.0003728867
0.04244871, 0.01305305, 0.01573086
0.2045442, 0.009167068, 0.01853466
0.6057761, 0.007991031, 0.01874065
1.31686, 0.006611004, 0.01903725
2.318558, 0.003249496, 0.01825905
3.536244, 0.001717001, 0.01912212
4.909853, 0.004956663, 0.01928139
6.289502, 0.009489119, 0.01946831
7.628672, 0.02090681, 0.01854134
8.93596, 0.1397118, 0.01830387
9.930661, 0.4738289, 0.01927757
1.113454, 0.3043908, 0.01889133
2.113791, -0.0009051293, 0.01771355
3.363219, -0.1029693, 0.01757908
4.659471, -0.111439, 0.01920033
5.969486, -0.1121047, 0.01954937
7.26315, -0.1456092, 0.01924038
8.273389, -0.3239187, 0.01907921
0.7805374, -0.3238006, 0.01744461
1.605622, 0.02804272, 0.01462173
2.642491, 0.1179163, 0.01138973
3.766388, 0.1022048, 0.01009178
4.945394, 0.07418413, 0.008861542
6.049063, -0.04816441, 0.007771492
6.876655, -0.3812376, 0.007012367
1.053915, -0.09637065, 0.004125595
2.051085, 0.1095315, -0.0004863739
3.361248, 0.1416093, -0.003531456
4.694453, 0.1244604, -0.002263069
6.055275, 0.1170485, -7.915497e-05
7.31739, 0.2131847, 0.0001602173
8.371761, 0.5321659, 0.0001277924
1.210577, 0.2817514, -0.0004014969
2.261419, -0.04975829, -0.001693726
3.508043, -0.1617717, -0.002451897
4.881812, -0.1688204, -0.001772881
6.202243, -0.1544507, -0.0009460449
7.388459, -0.1910441, -0.0003652573
8.098814, -0.3663015, 0.0002803802
1.396936, -0.0731349, -0.0007543564
2.247871, 0.0833748, -0.004448891
3.64584, 0.1180912, -0.004862785
5.355095, 0.08242297, -0.0027771
7.210262, 0.05979657, 0.002024651
9.060241, 0.03978395, 0.005969048
10.82065, 0.02796698, 0.007369041
12.35063, 0.02814054, 0.006542206
13.65233, 0.03355646, 0.005290985
14.50429, 0.04094553, 0.00323391
14.99885, 0.04770851, -0.001033783
15.19371, 0.04899406, -0.004119873
15.21641, 0.0452075, -0.004476547
10
0.01464665, 0.02254671, -0.00421524
0.02910545, 0.01744813, 0.0122242
0.1469838, 0.01469586, 0.01678371
0.4520679, 0.01004113, 0.01736927
1.038671, 0.00296177, 0.01829624
1.946838, -0.004030704, 0.01944542
3.172734, -0.005843431, 0.01980591
4.522747, -0.003977746, 0.01973057
5.943109, 0.00344944, 0.01987171
7.374179, 0.01317656, 0.02056789
8.714605, 0.09629261, 0.02020741
9.799126, 0.3740494, 0.01892376
0.9578347, 0.3962269, 0.01652718
1.923206, 0.04523078, 0.01480961
3.155067, -0.08267608, 0.01438332
4.478361, -0.1010668, 0.01485252
5.817104, -0.1059191, 0.01596642
7.113228, -0.1343749, 0.01586723
8.168571, -0.2938989, 0.01590347
0.7146108, -0.3879485, 0.01444435
1.46611, -0.001269321, 0.0117836
2.482093, 0.1228412, 0.008623123
3.591192, 0.1146275, 0.007977486
4.758976, 0.08573133, 0.008407593
5.846118, -0.008936794, 0.00860405
6.772826, -0.3133369, 0.008811951
0.9255848, -0.1498012, 0.006728172
1.885536, 0.1045018, 0.002412796
3.12921, 0.1556894, 0.000128746
4.472454, 0.1351873, 0.001718521
5.787426, 0.1169036, 0.003854752
7.088182, 0.1738475, 0.005383492
8.1851, 0.4297794, 0.00681591
0.989997, 0.3887441, 0.006843567
2.032887, -0.01578793, 0.004390717
3.239081, -0.1484599, 0.001410484
4.648995, -0.1627262, 0.000585556
6.049411, -0.1516528, 0.001875877
7.252373, -0.1821957, 0.00300312
8.049933, -0.3460938, 0.003657341
1.374689, -0.09243399, 0.003087044
2.208983, 0.07582223, -0.001184464
3.609612, 0.1146131, -0.002260208
5.325061, 0.08093572, -0.0005750656
7.129936, 0.06129551, 0.002932549
8.943267, 0.04898238, 0.005727768
10.6632, 0.03871346, 0.005417824
12.28348, 0.03665066, 0.004878998
13.56045, 0.04168844, 0.00480175
14.45348, 0.0466013, 0.002799034
14.97289, 0.04998398, -0.0006456375
15.19425, 0.05203676, -0.004013062
15.2274, 0.04692936, -0.004580498
