Ex(m), Ey(m), Ez(m)
12.94359, -0.06309271, -0.06959081
14.77519, 0.2241325, 0.07419515
16.41376, 0.8044419, 0.3789444
1.92966, 0.359476, 0.2413945
3.705781, -0.09442556, 0.1048789
5.70204, -0.2909144, 0.08165491
7.874271, -0.3220425, 0.1022961
10.03649, -0.2884365, 0.1135154
12.23409, -0.2302846, 0.103476
14.27435, -0.1687281, 0.08200645
16.12453, -0.1105942, 0.0508523
17.49299, -0.06719601, 0.01234436
18.37784, -0.03625345, -0.03597164
18.86084, -0.01057923, -0.08801508
19.01577, 0.005427837, -0.119904
3
-0.01195002, 0.0394876, -0.009634972
0.008346224, 0.02476638, 0.01281357
0.1164566, 0.009871397, 0.0186491
0.3868266, -0.00680095, 0.01935101
0.9130242, -0.02243701, 0.02032471
1.785294, -0.03304267, 0.02065945
2.969288, -0.03730536, 0.01918316
4.47709, -0.03005028, 0.01933193
6.1553, -0.02036583, 0.01905537
7.932151, -0.01601267, 0.01925755
9.748436, -0.01065397, 0.01881027
11.62391, 0.03886461, -0.0133009
13.31112, 0.2233367, -0.1305885
14.85495, 0.6442323, -0.3982563
1.59757, 0.5893549, -0.153485
3.223005, 0.0904437, -0.07929766
5.231014, -0.1436842, -0.06444073
7.375417, -0.1963214, -0.07886982
9.742548, -0.1861042, -0.09751272
12.00756, -0.1687438, -0.1078515
14.37655, -0.1411337, -0.1021852
16.48094, -0.1082829, -0.08209085
18.29512, -0.02115476, 0.009807587
19.75176, 0.2188944, 0.2878113
1.023003, 0.127878, 0.2630675
2.243705, -0.191467, 0.04655069
3.615566, -0.2762969, 0.01910496
5.098263, -0.2426908, 0.05808973
6.626343, -0.1726995, 0.09001136
8.103331, -0.1074951, 0.09901142
9.621058, -0.05338287, 0.1015716
11.0909, -0.02189684, 0.1000891
12.62952, -0.008553982, 0.1008601
14.08321, -0.01009464, 0.1025338
15.57777, -0.01139402, 0.09811258
17.03972, 0.06499195, 0.04897451
18.25824, 0.3339963, -0.1068497
0.9890763, 0.3389785, -0.2172664
2.294119, -0.00185895, -0.004175365
3.926946, -0.1317741, 0.01911426
5.795186, -0.16149, -0.03676856
7.809417, -0.1709104, -0.08948302
9.895168, -0.172929, -0.1171935
11.95264, -0.1302786, -0.1060205
13.85761, 0.04863644, -0.01904321
15.67669, 0.490396, 0.2112932
1.180699, 0.6966142, 0.3669753
2.830376, 0.08830611, 0.15302
4.781284, -0.2238836, 0.08449185
6.883868, -0.3191526, 0.09013259
9.069648, -0.3059787, 0.1074679
11.19511, -0.2626472, 0.1064668
13.32737, -0.203005, 0.08959198
15.28229, -0.1440158, 0.06325388
16.90064, -0.09256196, 0.02780867
18.00943, -0.05408967, -0.01604128
18.67939, -0.02349734, -0.07030535
18.97067, -0.005739689, -0.1125813
19.01703, 0.002531886, -0.1294446
4
0.03979683, 0.07892144, 0.003353119
0.06483352, 0.05656979, 0.01938152
0.215542, 0.03535216, 0.02127743
0.5649565, 0.01769507, 0.02090073
1.224065, 0.009002775, 0.02131271
2.275627, 0.006290197, 0.02218819
3.690298, 0.005010724, 0.02253628
5.353398, 0.007777572, 0.02392292
7.147512, 0.008424282, 0.02581692
8.986893, 0.007935286, 0.02603626
10.81978, 0.02564573, 0.01406574
12.63243, 0.1461961, -0.0631094
14.3178, 0.4774594, -0.2733927
1.053341, 0.8959649, -0.1897714
2.629319, 0.2388694, -0.08085465
4.56836, -0.07092798, -0.04683816
6.7512, -0.1589997, -0.0598712
9.035051, -0.143516, -0.08455086
11.34614, -0.1178784, -0.1025424
13.72153, -0.08967853, -0.1088648
15.87795, -0.0612486, -0.1034937
17.77693, -0.003359854, -0.04932213
19.41716, 0.1856636, 0.1717196
0.7707502, 0.2974147, 0.3463954
1.861403, -0.0903151, 0.07217193
3.203245, -0.2292104, 0.01222467
4.68782, -0.2127974, 0.04913497
6.221893, -0.1389122, 0.08830476
7.747029, -0.06641603, 0.09850001
9.235665, -0.007107019, 0.09874725
10.74175, 0.02726221, 0.09662342
12.25948, 0.04122496, 0.09782457
13.82784, 0.04071903, 0.1023431
15.32057, 0.03554153, 0.1033025
16.77704, 0.08922815, 0.06933832
18.11582, 0.3389874, -0.07707071
0.889793, 0.4465039, -0.2594954
2.072681, 0.08500445, -0.02265131
3.698987, -0.06245291, 0.02254921
5.500938, -0.0885036, -0.02873504
7.535992, -0.0927155, -0.08697176
9.564511, -0.09473729, -0.1189821
11.58924, -0.07139587, -0.1155932
13.56495, 0.07269001, -0.04491997
15.35289, 0.4328437, 0.1470685
0.9905843, 0.8343554, 0.399534
2.611917, 0.1671143, 0.1613845
4.427401, -0.1644035, 0.08710694
6.507729, -0.2787284, 0.09455132
8.639242, -0.2670766, 0.1187677
10.77664, -0.2238601, 0.1228256
12.88048, -0.1721894, 0.1051166
14.86201, -0.1224228, 0.07484245
16.58144, -0.07952309, 0.03713989
17.78644, -0.05301082, -0.002936363
18.54621, -0.03819537, -0.05198669
18.90468, -0.03185594, -0.09444475
19.00375, -0.02677917, -0.1180577
5
0.05551377, 0.08475354, -0.005168915
0.06809854, 0.06594651, 0.01616955
0.1842021, 0.04298953, 0.02116299
0.508233, 0.02038275, 0.02258396
1.117968, 0.01014876, 0.02308655
2.130399, 0.01002419, 0.02357197
3.483688, 0.01023126, 0.02372265
5.119702, 0.01335239, 0.02520084
6.968428, 0.01549506, 0.02546406
8.825794, 0.01339722, 0.02543068
10.64934, 0.02340198, 0.01547909
12.43902, 0.1268284, -0.05298138
14.12079, 0.432416, -0.2477388
0.9305797, 0.9920885, -0.2109334
2.418385, 0.3152031, -0.09606785
4.213513, -0.02491291, -0.05472958
6.333774, -0.1422588, -0.05629086
8.605492, -0.1418287, -0.07342291
10.93747, -0.1211026, -0.08932781
13.2838, -0.09549963, -0.09808826
15.54692, -0.06938475, -0.09650707
17.46559, -0.02176905, -0.05893326
19.11447, 0.1296643, 0.1119328
20.30511, 0.4713523, 0.5212154
1.642689, -0.04231173, 0.1023198
2.91762, -0.2210636, 0.01279771
4.407771, -0.2293715, 0.04230618
6.046088, -0.14937, 0.09321141
7.593446, -0.06853747, 0.112519
9.088872, -0.005922794, 0.1132307
10.59201, 0.03286886, 0.108479
12.08906, 0.04782438, 0.1054382
13.61733, 0.04959965, 0.1015024
15.07173, 0.04280472, 0.09915686
16.55904, 0.07658386, 0.07408714
17.86227, 0.2649326, -0.03450537
0.6713181, 0.5721455, -0.3430664
1.786294, 0.1488017, -0.04628265
3.269681, -0.0232513, 0.03508073
5.104962, -0.06785369, -0.003816485
7.028801, -0.07795739, -0.06561232
9.033726, -0.08680058, -0.1071236
11.16748, -0.07888031, -0.1158364
13.26294, 0.03812742, -0.05506873
15.10649, 0.3573952, 0.1196952
0.7779938, 0.9523247, 0.4628763
2.385553, 0.2172696, 0.1884497
4.319745, -0.1659737, 0.09261227
6.426342, -0.2826353, 0.09716761
8.537173, -0.2699829, 0.1219449
10.70915, -0.2196801, 0.1272142
12.96901, -0.1570152, 0.1087301
14.90478, -0.1042048, 0.08108115
16.59342, -0.06551528, 0.04442453
17.80733, -0.04482031, 0.0008058548
18.56796, -0.03345811, -0.05264711
18.92634, -0.03145242, -0.09865713
19.00364, -0.03397596, -0.1192889
6
0.06368189, 0.08025969, -0.00992012
0.0769944, 0.06010471, 0.009723663
0.1989329, 0.04126718, 0.01539898
0.527716, 0.02386525, 0.0177927
1.14847, 0.01042223, 0.02003956
2.146518, 0.00747782, 0.0223093
3.468002, 0.007094026, 0.02307034
5.134471, 0.01107895, 0.02507305
6.890581, 0.01360512, 0.02615547
8.716969, 0.01240993, 0.02629375
10.54454, 0.02032375, 0.01772022
12.3529, 0.1169775, -0.04622364
14.04596, 0.405211, -0.232851
0.8591172, 1.032812, -0.2174865
2.400164, 0.3132192, -0.09172547
4.263934, -0.03212349, -0.04924619
6.385857, -0.1436324, -0.05476141
8.619164, -0.1420665, -0.07757449
10.96614, -0.1234481, -0.0973525
13.26585, -0.09755969, -0.1053705
15.49474, -0.07325995, -0.1053929
17.44489, -0.02260208, -0.06923771
19.05797, 0.1234153, 0.0948391
20.27228, 0.4586526, 0.5013227
1.631485, -0.04075807, 0.09961259
2.962824, -0.2295234, 0.003399968
4.45512, -0.2284538, 0.03345561
5.95897, -0.1536651, 0.08115578
7.503491, -0.07261992, 0.1050005
8.972138, -0.009638786, 0.1092033
10.48185, 0.03145838, 0.105937
11.95065, 0.05158567, 0.1045814
13.42732, 0.05491734, 0.1038246
14.9264, 0.05008602, 0.1028795
16.40601, 0.07389355, 0.08385944
17.76469, 0.2466211, -0.01842356
0.5966377, 0.6256799, -0.3810996
1.690068, 0.1666213, -0.06567243
3.221548, -0.03256238, 0.02488387
5.031515, -0.07911456, -0.01351511
7.046025, -0.08230805, -0.07389045
9.093836, -0.08504629, -0.1085682
11.19167, -0.07501173, -0.1130812
13.24257, 0.03580856, -0.05424047
15.0762, 0.3501835, 0.1158838
0.7329528, 0.9906794, 0.4754698
2.240072, 0.2811885, 0.2065009
4.12037, -0.1212322, 0.1004957
6.136621, -0.2635196, 0.09635282
8.321967, -0.2679842, 0.119041
10.50888, -0.2286927, 0.1241789
12.6446, -0.1738343, 0.1084135
14.72774, -0.1184525, 0.07964516
16.52173, -0.07284546, 0.04094315
17.79393, -0.04456449, -0.004263401
18.55965, -0.0327723, -0.05708027
18.9297, -0.03278756, -0.1040015
19.01095, -0.03434527, -0.1253586
7
0.0277621, 0.04566387, -0.01183414
0.04580753, 0.03214354, 0.009706497
0.1644637, 0.01911796, 0.01468754
0.4646854, 0.006912693, 0.01737022
1.080096, -0.006025553, 0.01913929
2.041606, -0.01287889, 0.0200758
3.443352, -0.01024115, 0.02022266
5.108018, -0.0006923676, 0.02050304
6.943696, 0.002574682, 0.02072144
8.788953, -0.0009465218, 0.02109814
10.67142, 0.007997036, 0.01194763
12.46475, 0.1132972, -0.05766296
14.16441, 0.4237547, -0.2581863
0.9555069, 0.9429235, -0.2176508
2.497992, 0.2632833, -0.1040107
4.321636, -0.06400119, -0.0676558
6.367075, -0.1734391, -0.0742619
8.683751, -0.1776338, -0.09673357
11.04139, -0.1615452, -0.1126876
13.39477, -0.1384087, -0.1163106
15.57118, -0.1127337, -0.1059713
17.48314, -0.06493235, -0.05779266
19.10828, 0.08403879, 0.1163616
0.5796697, 0.3688722, 0.4506781
1.591821, -0.06985486, 0.1180783
2.940924, -0.2599891, 0.01607978
4.460365, -0.2624742, 0.04135036
6.051358, -0.1884289, 0.08504725
7.570748, -0.1125758, 0.1020174
9.049114, -0.05253983, 0.1028945
10.53834, -0.01300526, 0.1008744
12.02309, 0.00707674, 0.1003437
13.47826, 0.01025295, 0.1009212
14.96835, 0.005774975, 0.09861469
16.42612, 0.03163195, 0.07612896
17.77538, 0.2018037, -0.02664709
18.83628, 0.6250129, -0.2689886
1.626144, 0.1292164, -0.07254812
3.051185, -0.07533979, 0.02355826
4.780434, -0.1396939, -0.007428527
6.741524, -0.1540442, -0.07226348
8.780273, -0.1628935, -0.1134708
10.78695, -0.1532507, -0.1242409
12.78627, -0.06121588, -0.0819149
14.61748, 0.2010522, 0.05439925
16.31337, 0.7626534, 0.3547697
1.869997, 0.3862193, 0.2532443
3.574846, -0.06925496, 0.1162811
5.550732, -0.2797992, 0.08919084
7.605356, -0.320621, 0.1051786
9.790805, -0.2931575, 0.1157985
11.90247, -0.2431276, 0.1083083
13.97586, -0.1836832, 0.08838987
15.85731, -0.1286473, 0.06010866
17.31804, -0.08654666, 0.02225924
18.30323, -0.057096, -0.02803326
18.82925, -0.03699327, -0.08379745
19.00978, -0.02686191, -0.1185627
19.00224, -0.02443731, -0.1274524
8
-0.0173649, 0.0513735, -0.001944542
0.001477487, 0.03038161, 0.01610565
0.0998328, 0.01220409, 0.0192461
0.3567799, -0.004917793, 0.02028275
0.833136, -0.02161594, 0.02138519
1.650932, -0.03409812, 0.02161407
2.782659, -0.0363515, 0.02005386
4.213517, -0.02757692, 0.0192585
5.877589, -0.01556361, 0.01841164
7.660763, -0.009332895, 0.01769447
9.498337, -0.00774312, 0.01716709
11.31076, 0.02616382, -0.005667686
13.04607, 0.1843486, -0.1066198
14.67214, 0.5766354, -0.3566389
1.390764, 0.6876917, -0.1721224
3.08143, 0.1152324, -0.08184028
5.087781, -0.1378041, -0.06463981
7.310408, -0.1979088, -0.08230114
9.692354, -0.1867887, -0.1027827
12.05511, -0.1662245, -0.1142836
14.30298, -0.1393374, -0.1154118
16.41925, -0.1075321, -0.1024928
18.29351, -0.01919329, -0.01075125
19.7153, 0.2106604, 0.2571049
0.9790272, 0.15086, 0.2668812
2.136994, -0.1713957, 0.04796576
3.506637, -0.2703784, 0.01378489
5.002339, -0.2397258, 0.05541492
6.490052, -0.1732659, 0.08723831
7.984039, -0.1087885, 0.09478307
9.449882, -0.06135583, 0.09423208
10.9309, -0.03325653, 0.09349108
12.38289, -0.02158737, 0.09741974
13.87158, -0.01714182, 0.1020527
15.3485, -0.01692438, 0.1026945
16.77866, 0.0395112, 0.06788015
18.08844, 0.2774348, -0.07366943
0.7997571, 0.4385839, -0.2867811
1.964325, 0.04765671, -0.03475803
3.573559, -0.1232871, 0.02196342
5.408195, -0.1659127, -0.02434218
7.419291, -0.1730294, -0.08052826
9.480574, -0.1712644, -0.1142023
11.56629, -0.1413045, -0.1148312
13.5993, 0.01821661, -0.04023409
15.36339, 0.391016, 0.1523767
0.8947371, 0.8538839, 0.4269027
2.457254, 0.1818406, 0.1770597
4.271745, -0.1757913, 0.08563554
6.381765, -0.3126116, 0.08459961
8.504408, -0.3132359, 0.1057701
10.7154, -0.272052, 0.1098435
12.82643, -0.2144231, 0.09547591
14.8599, -0.1523659, 0.06685257
16.55923, -0.1011032, 0.03124523
17.7786, -0.06154037, -0.009422302
18.54114, -0.02972138, -0.05719852
18.90749, -0.007588863, -0.1002135
19.01404, 0.000924468, -0.1247287
9
-0.01503988, 0.03077299, -0.006272316
-0.003145739, 0.01444452, 0.01320744
0.07768986, 0.001405699, 0.01733398
0.2824642, -0.009527095, 0.01755428
0.7018933, -0.02140267, 0.017313
1.407243, -0.03094134, 0.01794052
2.469211, -0.03877646, 0.0174427
3.815926, -0.03663242, 0.01689243
5.400894, -0.02187324, 0.01671028
7.15703, -0.01040602, 0.01686382
8.937119, -0.006726265, 0.01921844
10.79799, 0.01142526, 0.009169579
12.54554, 0.1186845, -0.06108189
14.21674, 0.4240136, -0.2587042
0.937982, 0.9654921, -0.2245823
2.404915, 0.299912, -0.1102526
4.19307, -0.04949427, -0.06608045
6.260809, -0.1833516, -0.06550717
8.609814, -0.1963232, -0.08406496
10.99729, -0.1786562, -0.0976162
13.24664, -0.1562971, -0.1018877
15.42613, -0.1297719, -0.09939623
17.41913, -0.08012569, -0.06207132
19.11474, 0.07971895, 0.1119876
20.27505, 0.4108497, 0.5014715
1.5606, -0.06026828, 0.1191681
2.906257, -0.2581158, 0.0119971
4.342185, -0.271666, 0.03411722
5.880325, -0.207509, 0.07923698
7.407149, -0.1351907, 0.1018362
8.957216, -0.07329941, 0.1048815
10.43083, -0.03072977, 0.1056924
11.982, -0.006912231, 0.1065946
13.47231, -0.001456261, 0.1024928
14.96934, -0.007536411, 0.09769058
16.44949, 0.02110291, 0.07306147
17.789, 0.1977224, -0.03234911
0.5932788, 0.5666122, -0.3823281
1.7126, 0.1070254, -0.06815717
3.193864, -0.09005845, 0.02188241
4.930746, -0.1532736, -0.008933902
6.986517, -0.1730402, -0.07343471
9.019545, -0.1836996, -0.1139674
11.07883, -0.1703427, -0.1237075
13.13931, -0.04782009, -0.06928372
15.02377, 0.2814717, 0.1011572
0.636025, 1.007398, 0.4949209
2.225752, 0.2439574, 0.2009904
4.062636, -0.1598891, 0.09005368
6.147243, -0.3146371, 0.08120787
8.264304, -0.3196963, 0.1030126
10.49239, -0.2766497, 0.1098289
12.63968, -0.2167, 0.09649897
14.70891, -0.150408, 0.07024622
16.46564, -0.09491432, 0.03507614
17.7347, -0.05635417, -0.007749081
18.5455, -0.02562833, -0.06045866
18.92818, -0.004261255, -0.1079793
19.02086, 0.005408525, -0.130363
10
-0.01030822, 0.03255971, -0.01538944
0.0001688148, 0.02425862, 0.009151459
0.07795869, 0.01873011, 0.01609993
0.2812201, 0.01076209, 0.01729298
0.6834042, -0.003276423, 0.01710701
1.360385, -0.01720318, 0.01831341
2.399384, -0.02863497, 0.01884174
3.763743, -0.03101957, 0.0188694
5.354767, -0.02313566, 0.01845455
7.147568, -0.01411462, 0.01851463
8.961269, -0.006907701, 0.01949215
10.83501, 0.01390886, 0.008660316
12.61575, 0.1265035, -0.06370544
14.24865, 0.4319544, -0.2579775
0.9318265, 0.9834634, -0.22309
2.469417, 0.2976077, -0.1034284
4.368691, -0.04391874, -0.0601207
6.469246, -0.1577275, -0.06334496
8.755203, -0.1668797, -0.08279228
11.0606, -0.1547844, -0.09661961
13.3383, -0.1344141, -0.1028323
15.48239, -0.109966, -0.1051502
17.50929, -0.05758578, -0.06706762
19.14163, 0.09935075, 0.1099916
0.5994402, 0.3721378, 0.4301492
1.720302, -0.08618808, 0.08873159
3.095788, -0.2555783, 0.003173828
4.621567, -0.2479929, 0.03549385
6.164115, -0.1750202, 0.08195448
7.696006, -0.09708977, 0.1028841
9.15626, -0.0370369, 0.1068726
10.62677, 0.00391674, 0.1086249
12.14378, 0.02577972, 0.1111746
13.63289, 0.03124857, 0.1133127
15.10538, 0.02740002, 0.112422
16.55258, 0.06084919, 0.08488464
17.88431, 0.2522058, -0.03127098
0.6661264, 0.5540397, -0.3421627
1.778486, 0.1224372, -0.05331874
3.28925, -0.06374335, 0.02673239
5.053602, -0.1158165, -0.01037037
7.018472, -0.1272264, -0.0662955
9.114309, -0.1317554, -0.1025732
11.18773, -0.1177468, -0.1091754
13.24062, 0.005783081, -0.05280018
15.05288, 0.3265085, 0.1104045
0.7035118, 1.005436, 0.4800031
2.195768, 0.2976102, 0.2068229
4.002707, -0.1078795, 0.09507024
6.057004, -0.2720795, 0.08561361
8.185029, -0.2846336, 0.1077392
10.33617, -0.2478319, 0.1173017
12.4617, -0.1907688, 0.1058266
14.45932, -0.1301075, 0.08205795
16.20179, -0.07579017, 0.0504179
17.54447, -0.03555286, 0.01050234
18.40402, -0.009895802, -0.03765202
18.85541, 0.004026651, -0.08639479
19.00498, 0.008885145, -0.115562
