Ex(m), Ey(m), Ez(m)
0.01035539, 0.02742414, 0.008538246
0.1207095, 0.01496932, 0.01294041
0.3974669, 0.0004687458, 0.01357937
0.8903207, -0.01945022, 0.0155592
1.707116, -0.03517869, 0.01734543
2.914249, -0.03795052, 0.01652145
4.428391, -0.03220224, 0.01514721
6.162549, -0.02736342, 0.01411724
7.926703, -0.02462912, 0.01439667
9.80407, -0.02081394, 0.01504898
11.64783, 0.04104376, 0.01476192
13.38892, 0.267724, 0.01470566
14.96947, 0.7774386, 0.01352882
1.570069, 0.5395197, 0.01175308
3.250765, 0.02321671, 0.00690937
5.140347, -0.1853325, 0.00466156
7.18858, -0.2170228, 0.004630089
9.334126, -0.188886, 0.005010605
11.55648, -0.151429, 0.005313873
13.62424, -0.05532271, 0.004937172
15.55207, 0.1963705, 0.004845619
17.30805, 0.7012508, 0.004120827
1.691734, 0.3691078, 0.002866745
3.493126, -0.03461754, 0.002099991
5.469037, -0.1932709, 0.002272606
7.539491, -0.2044535, 0.003231049
9.638206, -0.1753573, 0.003871918
11.68336, -0.1004391, 0.004564285
13.604, 0.1367893, 0.003987312
15.27514, 0.6278005, 0.002170563
1.382202, 0.5757663, 0.0003585815
3.022375, 0.02828979, -0.00261879
4.839341, -0.2145795, -0.003232956
6.861846, -0.2624252, -0.001651764
8.907484, -0.2316253, 0.001309395
10.88997, -0.1719389, 0.00330162
12.86825, -0.00172472, 0.002986908
14.66471, 0.3721828, 0.00204277
0.7718059, 0.8611007, -2.002716e-05
2.419313, 0.1847204, -0.002558708
4.268053, -0.1671258, -0.005062103
6.267318, -0.2951253, -0.005345345
8.353974, -0.3027794, -0.003782272
10.43541, -0.275521, -0.001835823
12.53359, -0.2295597, -0.001913071
14.38035, -0.175742, -0.001428604
15.99962, -0.1249905, -2.95639e-05
17.14832, -0.08432281, 0.001350403
17.83373, -0.05275857, -0.0008907318
18.17444, -0.02880025, -0.004012108
18.26707, -0.01524079, -0.004879951
3
-0.01219002, 0.04291493, -0.01354408
0.006796394, 0.03119402, 0.009860992
0.1008706, 0.02055671, 0.01515007
0.3531858, 0.005738676, 0.01502132
0.8582391, -0.01417163, 0.01557732
1.661678, -0.03051528, 0.01660347
2.846547, -0.03919995, 0.01650238
4.365936, -0.03527153, 0.01529694
6.104746, -0.02551842, 0.01488018
7.884849, -0.01962519, 0.01514053
9.727499, -0.01417255, 0.01717567
11.5688, 0.04362369, 0.01795006
13.29782, 0.2527361, 0.01776028
14.92812, 0.7489357, 0.01632977
1.523897, 0.5725266, 0.01427841
3.105085, 0.05495249, 0.01204586
4.984987, -0.1835715, 0.01057053
7.016083, -0.2312368, 0.01024914
9.163537, -0.2036964, 0.01136971
11.33266, -0.1605694, 0.01256084
13.36596, -0.07319778, 0.01252651
15.31354, 0.1541284, 0.01268578
17.1846, 0.6510527, 0.01023388
1.570454, 0.3987791, 0.006706238
3.382972, -0.03485, 0.004137039
5.302899, -0.2016358, 0.004239082
7.390006, -0.2145379, 0.006077766
9.428179, -0.1798153, 0.007501602
11.40022, -0.1114154, 0.007833481
13.32347, 0.09395409, 0.007129669
15.10364, 0.5675821, 0.006015778
1.262478, 0.6471033, 0.005596161
2.929205, 0.06692171, 0.003332138
4.781023, -0.1913012, 0.001921654
6.701114, -0.2480848, 0.003416061
8.745859, -0.2270412, 0.005777359
10.73505, -0.1809571, 0.007990837
12.75275, -0.02471113, 0.007431984
14.61774, 0.3526826, 0.004317284
0.6748304, 0.9194119, 0.002283096
2.262689, 0.2317507, -0.001755714
4.110774, -0.1492011, -0.005921364
6.090114, -0.2955674, -0.007048607
8.158353, -0.310743, -0.00526619
10.282, -0.2838482, -0.003110886
12.32412, -0.2359565, -0.003441811
14.22783, -0.1806568, -0.004397392
15.88362, -0.1281048, -0.003170967
17.05277, -0.08725154, -0.001509666
17.80391, -0.05345201, -0.0035429
18.16996, -0.02821112, -0.006595612
18.26863, -0.01286399, -0.006132126
4
0.02859853, 0.06785004, -0.006267548
0.04410595, 0.04542407, 0.01216316
0.1597933, 0.02580935, 0.01597691
0.4743434, 0.009892195, 0.01683807
1.058939, 0.001516789, 0.01810551
2.001104, 0.0005172491, 0.01894283
3.299107, 0.001577139, 0.02002239
4.951789, 0.006720543, 0.02187157
6.684263, 0.007586718, 0.02270889
8.562489, 0.005837202, 0.02308559
10.47028, 0.01521564, 0.02316189
12.26639, 0.1145346, 0.02227879
13.96864, 0.4198089, 0.02175426
15.50132, 1.061591, 0.01996613
2.197092, 0.3258232, 0.01683712
4.012933, -0.06114805, 0.01370239
5.988217, -0.1829263, 0.01263428
8.168304, -0.1702907, 0.01459503
10.31124, -0.1309374, 0.01781464
12.41073, -0.07504177, 0.01942158
14.44193, 0.07707989, 0.01839447
16.30016, 0.4194922, 0.01590157
0.7695965, 0.7856878, 0.01381397
2.446344, 0.2001677, 0.01013947
4.386735, -0.09311175, 0.008508682
6.28274, -0.1645646, 0.009537697
8.25705, -0.1420779, 0.01160145
10.28191, -0.1031933, 0.01290321
12.21024, 0.001200676, 0.0130024
14.09787, 0.2984252, 0.01206207
15.71044, 0.8824444, 0.009719849
1.937751, 0.3823015, 0.0061903
3.731825, -0.05578792, 0.003149033
5.655792, -0.2051208, 0.00356102
7.666985, -0.2052102, 0.004780769
9.644629, -0.1689224, 0.005998611
11.63686, -0.08106852, 0.006295204
13.59471, 0.15657, 0.004716873
15.3662, 0.6556139, 0.002077103
1.417271, 0.5683669, -0.002475739
3.147508, 0.03346048, -0.007488251
5.020938, -0.2080351, -0.009572029
7.008478, -0.2701079, -0.01013756
9.189179, -0.2535073, -0.01081562
11.28915, -0.2149875, -0.01099777
13.31674, -0.1660924, -0.01103401
15.06177, -0.120928, -0.01004314
16.47062, -0.08489501, -0.00921917
17.43602, -0.05865502, -0.0091362
17.98726, -0.04254615, -0.01217175
18.22358, -0.03348613, -0.01365948
18.24402, -0.03249776, -0.01297665
5
0.05402236, 0.08401651, -0.0102272
0.05869123, 0.06633914, 0.009989738
0.1510531, 0.04445666, 0.0142374
0.4163694, 0.02559011, 0.01482201
0.9493788, 0.01292309, 0.01676273
1.915222, 0.004552782, 0.0187788
3.266226, 0.003753543, 0.01908398
4.842674, 0.0102874, 0.01904678
6.573884, 0.0134213, 0.01952839
8.427974, 0.01065111, 0.01980209
10.33072, 0.01678324, 0.02009487
12.14482, 0.1101942, 0.01915169
13.90656, 0.4179325, 0.01817989
15.42268, 1.033313, 0.01788139
2.150904, 0.3467567, 0.01658058
3.926585, -0.05113998, 0.01581192
5.915314, -0.1833327, 0.01727676
8.030866, -0.1746364, 0.01902866
10.22537, -0.1299585, 0.02101326
12.34431, -0.07223409, 0.02132702
14.37715, 0.07818484, 0.02058697
16.27524, 0.4195988, 0.01828957
0.7024056, 0.8191796, 0.01607132
2.414472, 0.2043388, 0.01356697
4.284021, -0.08739567, 0.01057625
6.274297, -0.1636012, 0.01142502
8.265906, -0.1396775, 0.01271343
10.30095, -0.09806442, 0.01375484
12.32743, 0.01842451, 0.01378632
14.19938, 0.3322501, 0.01251984
15.86905, 0.97996, 0.0104723
2.055782, 0.3554416, 0.00660038
3.788443, -0.04545033, 0.003705025
5.693817, -0.1873846, 0.003649712
7.631212, -0.1910558, 0.005618095
9.669491, -0.1576114, 0.007098198
11.62284, -0.07887125, 0.006872177
13.51875, 0.1417451, 0.005405426
15.27442, 0.6154752, 0.002363205
1.370132, 0.5845031, -0.001574516
3.037919, 0.05259374, -0.007296562
4.943157, -0.2061779, -0.009383202
7.033063, -0.2707938, -0.009480476
9.085174, -0.2535807, -0.006857872
11.18021, -0.2129205, -0.004751205
13.16741, -0.1661766, -0.004682541
14.97998, -0.1236886, -0.004090309
16.41595, -0.09061611, -0.002840042
17.43254, -0.06793094, -0.002463341
17.98859, -0.05834329, -0.005195618
18.22382, -0.05501044, -0.007111549
18.2551, -0.05176985, -0.005893707
6
0.06225847, 0.08732013, -0.008420944
0.07053076, 0.060529, 0.01494694
0.1968123, 0.03570924, 0.0217247
0.514833, 0.01897693, 0.02290249
1.174175, 0.008496851, 0.02341652
2.210465, 0.006758094, 0.02362919
3.629293, 0.009230614, 0.02455521
5.299658, 0.01450801, 0.02549267
7.17591, 0.01305223, 0.02497673
9.082301, 0.009707212, 0.0254879
10.89645, 0.02943826, 0.02507782
12.6739, 0.1677685, 0.02378941
14.30489, 0.5286298, 0.0225935
0.9833332, 0.8901144, 0.02089405
2.517907, 0.2283845, 0.01804829
4.269075, -0.08456403, 0.01661777
6.32289, -0.1789647, 0.01602936
8.517374, -0.1569816, 0.01812458
10.6635, -0.1162089, 0.02100658
12.77366, -0.0538519, 0.02011776
14.8483, 0.1351146, 0.01720238
16.68855, 0.5346227, 0.01510429
1.184126, 0.6045275, 0.0132103
2.884663, 0.1112716, 0.01055813
4.798867, -0.1116877, 0.009231567
6.722446, -0.1517828, 0.01052761
8.66531, -0.130837, 0.01180267
10.62138, -0.0916028, 0.01144314
12.59798, 0.04133797, 0.009138107
14.3878, 0.3744693, 0.006333351
0.6675811, 1.035095, 0.004067421
2.173128, 0.2958843, 0.001886368
3.931401, -0.08615506, -0.0007820129
5.792325, -0.2081857, -0.001062393
7.79249, -0.1966205, 0.0001554489
9.824274, -0.1564589, 0.002129555
11.89559, -0.05455303, 0.00391674
13.80459, 0.2056832, 0.00401783
15.55869, 0.7393804, 0.003237724
1.605556, 0.4854703, 0.000336647
3.302022, -2.287328e-05, -0.002932549
5.271862, -0.2277571, -0.00450325
7.292859, -0.2730124, -0.004165649
9.325934, -0.2517466, -0.002863884
11.47762, -0.206875, -0.002072334
13.4243, -0.1606662, -0.003574371
15.1526, -0.1185172, -0.004616737
16.56836, -0.08617127, -0.003173828
17.51853, -0.06650162, -0.002534866
18.02765, -0.05686176, -0.004903793
18.234, -0.05390036, -0.006095886
18.24457, -0.05093193, -0.005472183
7
0.05312808, 0.08192534, -0.007742882
0.06463791, 0.06095422, 0.01474667
0.1847831, 0.04178802, 0.01947498
0.5161479, 0.02657072, 0.01936054
1.14708, 0.01484472, 0.0202055
2.135561, 0.00676775, 0.02191544
3.495887, 0.002684832, 0.02348042
5.137719, 0.004370093, 0.02484894
6.883915, 0.003753185, 0.02440643
8.713753, 0.001796484, 0.02497292
10.6318, 0.01717257, 0.02329636
12.48109, 0.1405828, 0.02116489
14.18527, 0.4908767, 0.01926327
0.9036533, 0.9287369, 0.01639557
2.373722, 0.2609249, 0.0125103
4.167511, -0.08338445, 0.01069355
6.120934, -0.1868715, 0.01152897
8.257093, -0.1724338, 0.01346588
10.41342, -0.1310389, 0.01665688
12.47972, -0.07512808, 0.01788712
14.5595, 0.08646148, 0.01670837
16.42968, 0.4437621, 0.01426411
0.8583221, 0.7215387, 0.0116806
2.595177, 0.1409149, 0.008846283
4.471922, -0.123069, 0.006986618
6.480422, -0.1833715, 0.00688076
8.479988, -0.1533904, 0.008048058
10.54945, -0.1102848, 0.008807182
12.5641, 0.0239625, 0.00753212
14.33685, 0.3461709, 0.005221367
0.6427298, 1.039072, 0.003364563
2.217145, 0.2761322, -0.000541687
4.015161, -0.09652698, -0.003192902
5.892021, -0.2151442, -0.002946854
7.851552, -0.2130654, -0.00143528
9.874096, -0.1822655, 0.0005941391
11.82662, -0.09411383, 0.001490593
13.80417, 0.1697617, 0.001077652
15.57096, 0.7126255, -0.001121521
1.618861, 0.4606882, -0.00424099
3.332216, -0.0258324, -0.009363174
5.269674, -0.2517312, -0.01170158
7.334945, -0.3000608, -0.01039982
9.432373, -0.2793981, -0.008378029
11.54225, -0.2389709, -0.005386353
13.5438, -0.1896185, -0.003789902
15.29323, -0.1435918, -0.001849174
16.65438, -0.1056514, 0.0005731583
17.56068, -0.07852256, 0.0001373291
18.07305, -0.06118751, -0.003753662
18.26146, -0.05240047, -0.005411148
8
-0.01519921, 0.03812736, -0.001141548
0.0104438, 0.02478656, 0.01861095
0.1210535, 0.008909076, 0.02163982
0.3918228, -0.004991077, 0.01996136
0.9142438, -0.01870841, 0.01853752
1.789911, -0.03010195, 0.01770401
3.028504, -0.03433061, 0.01707172
4.612235, -0.02855456, 0.01591682
6.322544, -0.0221473, 0.01616287
8.090253, -0.01655817, 0.01707458
9.965924, -0.007321358, 0.01940632
11.77377, 0.06005645, 0.02070808
13.49098, 0.2939668, 0.01861286
15.04706, 0.8061209, 0.01634502
1.624194, 0.5241366, 0.01375198
3.321301, 0.01407231, 0.01063919
5.26742, -0.1940994, 0.009768486
7.288056, -0.2223401, 0.01097965
9.472087, -0.1895524, 0.01337147
11.66103, -0.1474172, 0.01377106
13.73417, -0.04287493, 0.01364136
15.67645, 0.2234824, 0.01304626
17.49426, 0.7773318, 0.009995461
1.822541, 0.3210864, 0.007866859
3.690253, -0.0679636, 0.00655365
5.68273, -0.2053974, 0.006020546
7.637302, -0.2064834, 0.005850792
9.618721, -0.1764812, 0.006422043
11.68233, -0.09879398, 0.007325172
13.55409, 0.1298089, 0.007203102
15.28404, 0.6364298, 0.006510735
1.440133, 0.5574193, 0.003929138
3.172945, 0.007601261, -0.0002155304
4.989152, -0.2161032, -0.000916481
6.989516, -0.2611551, 0.0008182526
8.991719, -0.2356589, 0.003910065
10.95462, -0.1777811, 0.006910324
12.88904, -0.006176949, 0.008312225
14.72344, 0.385766, 0.006908417
0.8081696, 0.8396368, 0.003818512
2.483772, 0.1649681, 0.0004825592
4.358114, -0.1769525, -0.00283432
6.431782, -0.2980958, -0.003313065
8.462566, -0.3002363, -0.003024101
10.52581, -0.2724685, -0.002902985
12.54609, -0.2285867, -0.003383636
14.44645, -0.1774557, -0.003805161
15.98274, -0.1318475, -0.003181458
17.11652, -0.09183359, -0.002953529
17.83207, -0.05874979, -0.005280495
18.16664, -0.03243184, -0.007673264
18.26034, -0.01578796, -0.007652283
9
-0.01264772, 0.03366641, -0.01119995
0.006936022, 0.0189689, 0.01019287
0.1041838, 0.003593776, 0.01432896
0.363537, -0.01188397, 0.01423454
0.8529691, -0.02391095, 0.0141201
1.640621, -0.03616306, 0.0151968
2.796699, -0.03918427, 0.01480675
4.265993, -0.03114426, 0.01405144
5.939094, -0.0221231, 0.01363373
7.783536, -0.01374507, 0.01451683
9.56479, -0.008764505, 0.01658726
11.38503, 0.03667116, 0.01725197
13.18572, 0.2340283, 0.01675415
14.77729, 0.6775932, 0.01524734
1.350444, 0.6664246, 0.01344967
3.012084, 0.08556786, 0.01007843
4.852817, -0.1654927, 0.008159637
6.826309, -0.2261007, 0.007639885
9.014046, -0.2046667, 0.009513855
11.1807, -0.1664895, 0.01163864
13.32132, -0.0790711, 0.01194668
15.36256, 0.1589883, 0.01132202
17.18933, 0.6479765, 0.01019764
1.490544, 0.4262068, 0.008018494
3.289342, -0.02010953, 0.004689217
5.186208, -0.1973324, 0.004193306
7.129132, -0.2177513, 0.005592346
9.207771, -0.1831565, 0.007104874
11.26987, -0.1202521, 0.008084297
13.20667, 0.07424688, 0.006243706
14.95454, 0.5084352, 0.003354073
1.072452, 0.7448909, 0.000749588
2.711038, 0.1149863, -0.002985954
4.587115, -0.1790098, -0.003972054
6.566328, -0.2519436, -0.002655029
8.54462, -0.2339029, -0.002480507
10.54361, -0.189625, -0.001976013
12.54774, -0.04959488, -0.001603127
14.3646, 0.2836938, -0.002857208
0.4827406, 1.039643, -0.005029678
2.061061, 0.2974803, -0.008660316
3.891719, -0.1176451, -0.01326275
5.847402, -0.2844949, -0.01374149
7.868958, -0.3110546, -0.0122385
9.960914, -0.2890621, -0.0100832
12.07203, -0.2403151, -0.009992599
13.98069, -0.1839468, -0.01004124
15.61808, -0.133893, -0.008371353
16.89326, -0.09162045, -0.006103516
17.70251, -0.05914569, -0.006069183
18.13207, -0.03327191, -0.008517265
18.26699, -0.01576436, -0.009838104
10
-0.003443905, 0.04045963, -0.006258011
0.02145593, 0.02850122, 0.01298714
0.1414574, 0.01578986, 0.01767063
0.4277085, 0.0008403659, 0.01851082
0.976583, -0.01647434, 0.01813698
1.879283, -0.0344016, 0.01776028
3.152646, -0.03864771, 0.01562977
4.676302, -0.03110373, 0.01390362
6.396628, -0.02103949, 0.013484
8.174952, -0.01375771, 0.01517773
10.08677, -0.004751444, 0.01684284
11.91504, 0.06835222, 0.01764011
13.69396, 0.3239007, 0.01731586
15.33622, 0.9014378, 0.01545048
1.80842, 0.4484864, 0.01357555
3.451777, -0.004712984, 0.01029778
5.336872, -0.1982562, 0.008111954
7.369368, -0.2253158, 0.008318901
9.443369, -0.1968068, 0.01034927
11.63196, -0.154453, 0.01083469
13.72329, -0.0506832, 0.009326935
15.64021, 0.2119637, 0.006836891
17.42869, 0.7502837, 0.004684448
1.855187, 0.3177207, 0.002024651
3.664122, -0.05701852, -0.0003576279
5.581763, -0.1973584, -0.0005331039
7.525758, -0.2055128, 0.0002126694
9.578972, -0.175292, 0.001522064
11.59539, -0.1022696, 0.002202988
13.55159, 0.128129, 0.001826286
15.25624, 0.6216426, 0.000207901
1.355816, 0.588198, -0.0009775162
2.996012, 0.03540468, -0.003552437
4.803144, -0.2055084, -0.004366875
6.757199, -0.2586446, -0.002696991
8.717608, -0.2326062, -0.0002250671
10.68147, -0.1804829, 0.001968384
12.66679, -0.027637, 0.00298214
14.52157, 0.3294663, 0.002451897
0.5874902, 0.9684355, 0.0007829666
2.241237, 0.2307478, -0.002109528
4.027743, -0.1413891, -0.005491257
6.076821, -0.2926567, -0.006196022
8.115839, -0.306841, -0.005966187
10.25188, -0.2780874, -0.006079674
12.30289, -0.235328, -0.00613308
14.27487, -0.1832107, -0.005158424
15.87331, -0.1344256, -0.003377914
17.07293, -0.09118044, -0.001605988
17.81258, -0.05690193, -0.00247097
18.16305, -0.02930808, -0.003978729
18.26298, -0.01170588, -0.004785538
