Ex(m), Ey(m), Ez(m)
6.352195, -0.01728141, 0.01441574
8.187495, -0.002821207, 0.01578903
10.00644, 0.004980564, 0.0132885
11.80006, 0.06407714, -0.02412605
13.5154, 0.2659411, -0.1593027
15.06387, 0.7329388, -0.4655495
1.816314, 0.4737036, -0.1536466
3.537676, 0.02203356, -0.1025314
5.508048, -0.1642191, -0.1027751
7.740349, -0.2048783, -0.1182313
10.04775, -0.1988987, -0.1257229
12.46886, -0.1819889, -0.1187048
14.75046, -0.1556511, -0.1032429
16.80671, -0.1169375, -0.07270622
18.56824, -0.009264231, 0.04402304
19.92491, 0.2443959, 0.3487015
1.208745, -0.02210832, 0.1777545
2.417762, -0.3305358, -0.007176876
3.817301, -0.4218032, -0.01013267
5.343139, -0.3790171, 0.05424047
6.872032, -0.2860365, 0.1030636
8.330305, -0.1861892, 0.125762
9.796089, -0.09764004, 0.136796
11.32502, -0.02901316, 0.1406817
12.80928, 0.01312017, 0.1389804
14.30319, 0.03538942, 0.1372938
15.77729, 0.05218887, 0.1269846
17.17513, 0.1485915, 0.06763792
18.37597, 0.4450665, -0.1138868
1.161315, 0.3133107, -0.1584059
2.454472, -0.004948914, 0.02637786
4.094889, -0.1333404, 0.04148805
5.93996, -0.1728702, -0.02012205
7.938459, -0.1961799, -0.07815552
9.955992, -0.2087238, -0.10883
12.02815, -0.1725912, -0.09810114
13.94357, 0.01193333, -0.007922649
15.64762, 0.4331784, 0.2088032
1.129481, 0.6931056, 0.3876921
2.712605, 0.1144288, 0.1868539
4.580004, -0.1966681, 0.1275707
6.586074, -0.30967, 0.1374353
8.657675, -0.3209355, 0.1543372
10.79827, -0.2931584, 0.1472726
12.95521, -0.2400609, 0.1189871
14.93019, -0.1766613, 0.08081055
16.6154, -0.1177911, 0.03715038
17.92771, -0.06779647, -0.01339722
18.72219, -0.03146875, -0.07600832
19.09745, -0.008712173, -0.1325922
19.19769, 0.005514622, -0.1652408
3
0.02627718, 0.1318872, -0.01254463
0.01928101, 0.09409959, 0.009534836
0.09013661, 0.05618381, 0.01690483
0.3112532, 0.0234006, 0.01926994
0.7635915, -0.006563738, 0.01959801
1.510043, -0.03424489, 0.02006149
2.662268, -0.05311668, 0.02038383
4.148231, -0.04953122, 0.01965714
5.868299, -0.02675891, 0.01986217
7.766953, -0.01186323, 0.02036381
9.68458, -0.004415035, 0.0207243
11.58017, 0.04151964, -0.007836342
13.35193, 0.2234859, -0.1264296
14.93799, 0.6487689, -0.4040718
1.576878, 0.582515, -0.1680626
3.246098, 0.07540737, -0.1065319
5.271731, -0.1554364, -0.1024282
7.496963, -0.2110333, -0.1168866
9.835739, -0.2045025, -0.1245284
12.23474, -0.1843911, -0.1200886
14.47667, -0.1572759, -0.1009541
16.55235, -0.1218576, -0.06651068
18.39732, -0.02509928, 0.04311037
19.81594, 0.2140548, 0.3281889
1.09228, 0.0331932, 0.2271905
2.298384, -0.3050731, 0.008422017
3.695059, -0.4114958, -0.0065341
5.169108, -0.3792849, 0.05429912
6.660275, -0.2928157, 0.1051934
8.16724, -0.1953228, 0.1294289
9.625694, -0.1099703, 0.1366329
11.08943, -0.0458169, 0.1371541
12.62034, -0.0006937981, 0.136106
14.08815, 0.02419472, 0.132544
15.65997, 0.04033899, 0.1232285
17.05588, 0.1261134, 0.07016897
18.27874, 0.4028049, -0.09752512
1.063484, 0.3496186, -0.1893184
2.33075, 0.008785486, 0.01768768
3.949145, -0.1323048, 0.04411709
5.823949, -0.1719291, -0.01527369
7.85073, -0.1908627, -0.07531095
9.870554, -0.2031171, -0.1101158
11.9324, -0.1705637, -0.1045294
13.83145, -0.0006828308, -0.02116704
15.54927, 0.4011426, 0.1874356
1.0299, 0.7496657, 0.4078649
2.640331, 0.1397265, 0.193805
4.495009, -0.1824561, 0.1299235
6.527226, -0.3057728, 0.1362365
8.626012, -0.3212154, 0.150291
10.89128, -0.2955729, 0.1415765
13.03902, -0.2424065, 0.1133733
14.9608, -0.1837205, 0.07786441
16.62301, -0.1258247, 0.03448677
17.89403, -0.07345223, -0.01586199
18.68114, -0.03253245, -0.07668495
19.08042, -0.006328344, -0.134532
19.19049, 0.006995678, -0.1670952
4
0.07620639, 0.1704567, -0.00316143
0.08488848, 0.120766, 0.01724434
0.2124341, 0.0760767, 0.02240753
0.5665991, 0.0403544, 0.02187061
1.19848, 0.01738769, 0.02176762
2.215951, -0.002401888, 0.02248192
3.594903, -0.01376498, 0.0236702
5.201795, -0.008341908, 0.02384853
7.048843, 0.005251169, 0.0253067
8.878508, 0.01339865, 0.02664566
10.75924, 0.03438282, 0.01680756
12.6052, 0.1451306, -0.05372906
14.25606, 0.4402838, -0.2463303
0.977566, 0.937686, -0.2059489
2.475687, 0.2798598, -0.1051995
4.355962, -0.0528293, -0.07858407
6.531148, -0.158175, -0.09090877
8.776079, -0.158493, -0.1094575
11.209, -0.1351213, -0.1146493
13.49092, -0.1054707, -0.1080093
15.67047, -0.07625276, -0.09216881
17.61483, -0.02037019, -0.03631735
19.21981, 0.1383922, 0.1526341
20.385, 0.4802474, 0.5685215
1.730862, -0.1410483, 0.05830884
3.06017, -0.345803, -0.02549314
4.481686, -0.3642907, 0.02191782
6.018618, -0.2897353, 0.09042382
7.512328, -0.1900616, 0.1235187
9.034622, -0.08743453, 0.1305947
10.49312, -0.007549763, 0.1305747
11.97934, 0.04502964, 0.1266403
13.46726, 0.07530928, 0.124783
14.99592, 0.08875036, 0.1244311
16.47005, 0.1306772, 0.1000834
17.82514, 0.322145, -0.01596642
0.7183945, 0.5994785, -0.3293991
1.828231, 0.1528428, -0.03292948
3.339346, -0.04184389, 0.05267417
5.091407, -0.09657633, 0.01161695
7.021244, -0.1128271, -0.05585647
9.020871, -0.1262391, -0.1022794
11.04473, -0.1278899, -0.1182232
13.04592, -0.036273, -0.07389283
14.92505, 0.2605429, 0.08313131
0.569324, 1.059555, 0.5124262
2.014484, 0.3438874, 0.2397569
3.793667, -0.07435036, 0.134275
5.763061, -0.2561332, 0.1316584
7.813635, -0.2931732, 0.1552923
9.909974, -0.276294, 0.1596282
12.10209, -0.2344154, 0.1374342
14.19751, -0.1808667, 0.09875154
15.95651, -0.1329988, 0.05303812
17.38976, -0.09162772, 0.004531384
18.39418, -0.06313086, -0.0494318
18.92521, -0.04771292, -0.1064701
19.14877, -0.04074275, -0.1487303
19.15956, -0.03596425, -0.1643152
5
0.09367057, 0.1770529, -0.009277344
0.09436394, 0.1296688, 0.01463509
0.2070552, 0.08284006, 0.02073002
0.5368201, 0.04207234, 0.02242279
1.149672, 0.01532507, 0.0233078
2.117149, -0.004713953, 0.02423573
3.516286, -0.01429474, 0.024683
5.17229, -0.006803274, 0.02525806
6.957538, 0.007273912, 0.02524185
8.796076, 0.01598454, 0.02557945
10.72224, 0.03602242, 0.01611328
12.54486, 0.1413946, -0.05199718
14.23274, 0.4390125, -0.2458057
0.8912607, 1.008861, -0.2238283
2.353515, 0.3376657, -0.1181967
4.226477, -0.02076966, -0.08484304
6.29408, -0.1417869, -0.09121513
8.641929, -0.1464314, -0.1047666
11.05611, -0.1280789, -0.1068583
13.40862, -0.1020216, -0.09859419
15.6746, -0.07254601, -0.08060932
17.69586, -0.01400369, -0.0212636
19.26412, 0.1455388, 0.168633
0.6833779, 0.3063334, 0.3894989
1.727241, -0.1477129, 0.05771703
3.029309, -0.3486236, -0.02388084
4.505249, -0.3657809, 0.02685654
5.993538, -0.2888207, 0.09498167
7.527818, -0.1834099, 0.1321607
9.048254, -0.07838225, 0.1432588
10.57697, 0.002342701, 0.1418686
12.09504, 0.05635691, 0.1365633
13.61932, 0.08496189, 0.1290436
15.11805, 0.09664965, 0.1214657
16.62214, 0.1464181, 0.08781242
17.92607, 0.3506932, -0.03466558
0.7822759, 0.5581157, -0.2967282
1.952501, 0.129975, -0.008309484
3.473866, -0.03570068, 0.06225461
5.220535, -0.07968867, 0.01833224
7.123182, -0.1014488, -0.04748559
9.112241, -0.1205168, -0.0960567
11.09056, -0.1249506, -0.1119173
13.03839, -0.0350771, -0.06566358
14.9113, 0.2590699, 0.09179735
0.5367765, 1.079408, 0.5339444
1.995031, 0.3391083, 0.2520253
3.703219, -0.07733244, 0.1431757
5.65078, -0.2629335, 0.1361605
7.734183, -0.2981058, 0.1604283
9.831837, -0.2791842, 0.165823
11.95773, -0.2360425, 0.1444607
13.99202, -0.1799206, 0.1076186
15.79119, -0.1276892, 0.06446028
17.32946, -0.08551812, 0.01434183
18.34729, -0.0608114, -0.04037523
18.90781, -0.04761469, -0.1001811
19.14639, -0.04384232, -0.1465254
19.15813, -0.04328966, -0.1630549
6
0.1095227, 0.1755037, -0.01976967
0.09669667, 0.124996, 0.006607056
0.1659449, 0.07824931, 0.0153656
0.415835, 0.03880529, 0.01854229
0.9188298, 0.01227, 0.02028561
1.792544, -0.006853223, 0.02203941
3.054054, -0.01800734, 0.02340317
4.611951, -0.01334608, 0.02503586
6.36641, 0.003253937, 0.02584934
8.190314, 0.01508737, 0.0267458
10.06054, 0.0252943, 0.02413082
11.88229, 0.08603716, -0.01575089
13.63259, 0.2985578, -0.1565857
15.20378, 0.778336, -0.4671192
1.840279, 0.5096219, -0.1397305
3.508887, 0.07265712, -0.08573294
5.511083, -0.1172373, -0.08311772
7.780982, -0.1546166, -0.1018159
10.23605, -0.1395771, -0.1133037
12.55633, -0.1182365, -0.1093512
14.78024, -0.09218621, -0.09943485
16.84988, -0.05072683, -0.07001352
18.60033, 0.05850083, 0.0520134
19.96589, 0.3184986, 0.3695011
1.245746, 0.01930374, 0.1605533
2.494468, -0.2936803, -0.02213967
3.939144, -0.3773122, -0.01253688
5.399573, -0.3298781, 0.05699158
6.856226, -0.2327883, 0.1091433
8.396512, -0.1237032, 0.13413
9.920943, -0.03028202, 0.139348
11.45005, 0.04036188, 0.1375847
12.93386, 0.07816267, 0.1317225
14.45903, 0.09941578, 0.1275373
15.96257, 0.1183138, 0.1153679
17.37334, 0.2367725, 0.04117823
18.5321, 0.5695295, -0.1623249
1.362938, 0.2835661, -0.111741
2.768139, 0.007522583, 0.04519457
4.476969, -0.08017111, 0.03466868
6.358881, -0.09971213, -0.03088188
8.35832, -0.1150396, -0.08252025
10.40005, -0.1279137, -0.1078179
12.42054, -0.08110428, -0.08675456
14.28542, 0.1256642, 0.02137613
15.95628, 0.5905347, 0.2700953
1.425843, 0.5823939, 0.333881
3.054755, 0.06473963, 0.1707217
4.85933, -0.193806, 0.1345875
6.943216, -0.2881285, 0.1516666
9.138446, -0.2896715, 0.1645029
11.3601, -0.2582749, 0.1488199
13.41605, -0.2082956, 0.1147575
15.28368, -0.1523533, 0.07315993
16.86425, -0.102554, 0.02666187
18.04962, -0.06684995, -0.0253458
18.77586, -0.04930818, -0.08829498
19.10956, -0.0432564, -0.1410975
19.17624, -0.04275882, -0.1668677
7
0.07585196, 0.1504842, -0.01623631
0.07089912, 0.1060008, 0.007945061
0.1407926, 0.06398019, 0.01568985
0.3733833, 0.02841245, 0.01919937
0.8805202, -0.0003768802, 0.02038765
1.744217, -0.0242995, 0.02147102
2.980206, -0.03508991, 0.02174473
4.53871, -0.02690518, 0.02055931
6.282736, -0.007769585, 0.0199461
8.213799, 0.002911091, 0.02137756
10.069, 0.008622885, 0.0201416
11.92255, 0.06963372, -0.01999855
13.64749, 0.2746568, -0.1575661
15.21552, 0.7437668, -0.4667778
1.765481, 0.5107743, -0.1616178
3.468831, 0.05102488, -0.1045753
5.507646, -0.149745, -0.100713
7.671817, -0.191339, -0.1172435
10.03101, -0.184952, -0.1263084
12.32969, -0.1668447, -0.1234274
14.61184, -0.140335, -0.1030111
16.79587, -0.1010158, -0.06386137
18.54319, 0.002874374, 0.05357409
19.92622, 0.2561152, 0.3590183
1.167563, 0.005065352, 0.1937877
2.350815, -0.3106763, -0.0007181168
3.766434, -0.4104869, -0.007454634
5.252268, -0.3718734, 0.05586839
6.78378, -0.2785878, 0.1076396
8.290615, -0.1759775, 0.1281893
9.743576, -0.08623981, 0.1345501
11.21278, -0.0175848, 0.1348882
12.72934, 0.02681494, 0.1329284
14.20234, 0.04800463, 0.1289306
15.67326, 0.06127453, 0.1192107
17.05877, 0.1458063, 0.06630945
18.2996, 0.4238129, -0.102386
1.097537, 0.3381274, -0.1739274
2.414438, -0.002934337, 0.02752948
4.070076, -0.1296493, 0.04126918
5.965468, -0.1631279, -0.02441144
7.980835, -0.1826317, -0.0837009
10.02658, -0.1920066, -0.1144135
12.02879, -0.1550941, -0.10253
14.00488, 0.03456354, -0.004705906
15.70847, 0.4628415, 0.2218828
1.148081, 0.6884329, 0.388447
2.725423, 0.1133654, 0.1921906
4.598094, -0.2004524, 0.1344064
6.573118, -0.3123806, 0.142682
8.680747, -0.3240967, 0.1571162
10.8397, -0.300025, 0.149179
12.95754, -0.2500451, 0.1226928
14.88707, -0.1932221, 0.08684468
16.53907, -0.1401868, 0.04429245
17.80497, -0.09425068, -0.005670547
18.6459, -0.05710387, -0.06928492
19.06664, -0.03546906, -0.1297226
19.19432, -0.02374315, -0.164885
8
0.01672953, 0.1385534, -0.003040314
0.031741, 0.09565506, 0.01624966
0.1570387, 0.05536768, 0.02130699
0.4752474, 0.01956102, 0.02169991
1.037657, -0.01021558, 0.02160454
1.946553, -0.04033798, 0.02099705
3.316402, -0.05167329, 0.0196476
4.882236, -0.03884387, 0.01770592
6.642646, -0.01925349, 0.01708412
8.534122, -0.005722523, 0.0184412
10.35737, 0.006121874, 0.01587105
12.14877, 0.07764149, -0.03012848
13.8471, 0.3006749, -0.178092
15.46036, 0.8206205, -0.5199337
1.989295, 0.410648, -0.1479157
3.817327, -0.01654102, -0.1006761
5.88218, -0.1817808, -0.1056054
8.114475, -0.2074741, -0.1226704
10.40571, -0.1979912, -0.1280022
12.76988, -0.1778458, -0.1206117
15.03889, -0.1464936, -0.1059732
17.13638, -0.09888625, -0.06432772
18.87851, 0.03406584, 0.08886385
20.14821, 0.3277071, 0.4433622
1.396264, -0.08083713, 0.1299328
2.688956, -0.3497686, -0.01657712
4.126851, -0.4070841, 0.006118059
5.652825, -0.351104, 0.07268953
7.127147, -0.2639818, 0.1116457
8.641556, -0.1696765, 0.1263409
10.1855, -0.09000444, 0.132163
11.76495, -0.03271675, 0.1348271
13.29008, 0.002528667, 0.133543
14.8503, 0.02298355, 0.1319079
16.37642, 0.0655427, 0.1093688
17.70779, 0.2372799, 0.003827095
18.79697, 0.65487, -0.2490301
1.651641, 0.1454651, -0.06025997
3.112192, -0.08264363, 0.0470503
4.913807, -0.1588707, 0.01792967
6.864849, -0.1821668, -0.04727018
8.851186, -0.1990521, -0.09494328
10.9963, -0.1968167, -0.1154907
12.93148, -0.1063533, -0.07672381
14.81353, 0.18611, 0.0724349
16.47176, 0.7906842, 0.3934827
1.990538, 0.3216187, 0.2486024
3.780802, -0.0998818, 0.1346665
5.829685, -0.284552, 0.1269026
7.885231, -0.3208322, 0.1471016
9.979993, -0.3056597, 0.1489003
12.1368, -0.2624742, 0.1278408
14.14655, -0.204717, 0.09077525
15.94337, -0.1441162, 0.04729414
17.39617, -0.09162152, 0.0008516312
18.38415, -0.04883373, -0.05206203
18.93709, -0.01668, -0.1106882
19.15755, 0.001316309, -0.1537304
19.1714, 0.007309198, -0.1710248
9
0.04012798, 0.1323139, -0.0104599
0.03969529, 0.08881123, 0.01316357
0.1279663, 0.05007482, 0.01927567
0.4028717, 0.01720193, 0.01928139
0.9612635, -0.01323631, 0.01933384
1.897681, -0.04600877, 0.01854706
3.198047, -0.06223965, 0.018466
4.758551, -0.05066383, 0.01842213
6.554085, -0.02314878, 0.01853561
8.447543, -0.00630784, 0.0204668
10.33052, 0.008682251, 0.01769924
12.12783, 0.07792473, -0.02539539
13.90299, 0.3081918, -0.1780424
15.39961, 0.7731733, -0.4860115
1.815902, 0.500438, -0.1630488
3.548101, 0.03775282, -0.1038808
5.613279, -0.1671964, -0.09955239
7.853701, -0.2121966, -0.111783
10.2493, -0.2039481, -0.1154404
12.65223, -0.1847445, -0.1084752
14.89902, -0.1567442, -0.0934639
16.95906, -0.111742, -0.05851603
18.68646, 0.008371115, 0.07099152
20.07973, 0.3022489, 0.4177485
1.317291, -0.05649075, 0.1488456
2.532729, -0.3382434, -0.0124706
3.936105, -0.4168489, -0.001001477
5.395751, -0.3725646, 0.06573772
6.870537, -0.2829583, 0.11344
8.377192, -0.181782, 0.1356013
9.849713, -0.09355688, 0.1431956
11.33225, -0.028193, 0.1442041
12.82003, 0.01053047, 0.1378407
14.30814, 0.02992439, 0.1297021
15.81575, 0.04610348, 0.1184726
17.24252, 0.1542125, 0.0507741
18.42492, 0.4649982, -0.1376638
1.208614, 0.2923335, -0.1541403
2.568896, -0.02095664, 0.02970684
4.216364, -0.1369178, 0.0385282
6.069096, -0.1724997, -0.02462935
8.047524, -0.2001712, -0.08370304
10.11134, -0.2161086, -0.116168
12.11058, -0.1751695, -0.1048069
14.05842, 0.02382135, -0.005976677
15.73784, 0.4573145, 0.221211
1.194819, 0.6504389, 0.3717393
2.779692, 0.08771838, 0.1788372
4.64084, -0.2115462, 0.1229975
6.719975, -0.3177721, 0.1354973
8.882108, -0.3211935, 0.1507742
11.00559, -0.2899815, 0.1407905
13.06154, -0.2347037, 0.1109645
15.05462, -0.1689835, 0.07013464
16.68211, -0.1125209, 0.0263257
17.89677, -0.06490445, -0.02221203
18.66561, -0.02839351, -0.07989454
19.07708, -0.002787948, -0.1373544
19.18854, 0.007843375, -0.1685414
10
0.02662468, 0.1248654, -0.01327991
0.0387347, 0.08895182, 0.01015568
0.1531784, 0.05434296, 0.01714516
0.4507439, 0.0236109, 0.01714993
1.021882, -0.003055751, 0.0173111
1.981379, -0.03246498, 0.01825523
3.294889, -0.04946208, 0.01827908
4.925082, -0.04181993, 0.01845741
6.779078, -0.02122974, 0.01894474
8.637469, -0.006044626, 0.01961803
10.50778, 0.009569645, 0.01480007
12.30799, 0.09092522, -0.03463936
14.06815, 0.3407245, -0.1976566
15.61915, 0.8615851, -0.5416727
2.073471, 0.4224035, -0.1464236
3.853306, 0.01678377, -0.0953294
5.939508, -0.1510859, -0.09345245
8.123046, -0.1822483, -0.1065726
10.54072, -0.1749681, -0.1124492
12.84405, -0.1571857, -0.1100221
15.03322, -0.1308796, -0.1011143
17.04544, -0.09007102, -0.06601429
18.75695, 0.03167272, 0.07144785
20.07161, 0.312309, 0.4102497
1.381773, -0.0680154, 0.127988
2.664994, -0.3429258, -0.02392459
4.05664, -0.4025071, -0.00530529
5.606391, -0.341938, 0.06943631
7.10771, -0.2461743, 0.1180525
8.626685, -0.1415694, 0.1384633
10.13723, -0.05256176, 0.1457143
11.63116, 0.0114069, 0.1468358
13.15481, 0.05246401, 0.1459332
14.63611, 0.07126093, 0.1407394
16.10106, 0.09609079, 0.1234069
17.47518, 0.2307901, 0.03870773
18.63723, 0.6071124, -0.1896992
1.487758, 0.2308221, -0.085453
2.919414, -0.02688551, 0.04805613
4.591776, -0.1112499, 0.0317086
6.540577, -0.1376517, -0.03251517
8.587178, -0.1596494, -0.08258224
10.59152, -0.1674938, -0.1060262
12.57688, -0.1025467, -0.08147216
14.43196, 0.1330619, 0.03414583
16.1004, 0.6465063, 0.3018508
1.567243, 0.5212048, 0.3093304
3.190127, 0.03480725, 0.1591105
5.073274, -0.2151119, 0.1250086
7.146316, -0.293443, 0.1424932
9.2233, -0.288536, 0.1562269
11.43631, -0.2527449, 0.1429002
13.46959, -0.1970229, 0.112206
15.33745, -0.1358104, 0.07319164
16.91474, -0.0832969, 0.02841139
18.0609, -0.04108012, -0.02115297
18.77317, -0.0148164, -0.0829277
19.09978, 0.001137614, -0.1337333
19.17521, 0.003693104, -0.15975
